action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.092478 + (0.430029 * ((-0.552312) * X1))),5,0.08819254487752914,6.9777299949400315e+22
0,1,(0.136390 + (0.112311 * tanh(((-60.677975) * X1)))),6,0.08255909383296967,0.007540244143456221
0,2,(0.136369 + (0.147379 * tanh(tanh(((-51.346367) * X1))))),7,0.08255823701620102,0.007480381056666374
0,3,(0.139623 + ((-0.118421) * (tanh((107.537697 * X1)) + ((-0.275733) * X6)))),8,0.08151956647634506,0.0074456799775362015
0,4,(0.059959 + (0.876008 * ((((-3.469168) * X7) / (sqrt(1 + ((-11.082624) * X8) ^ 2))) + ((-0.965973) * X6)))),9,0.0806170254945755,0.011051192879676819
0,5,(0.093812 + (0.852313 * (tanh((((-0.302585) * X1) + (((-0.310947) * X1) + ((-9.731987) * X2)))) + (4.498838 * X2)))),12,0.0758824422955513,0.012458200566470623
0,6,(0.107936 + (1.167615 * (tanh(((((12.270610 * X7) / (sqrt(1 + ((-20725.941406) * X8) ^ 2))) - ((-3.270441) * X1)) + ((-4.250222) * X2))) - tanh((4.000153 * X1))))),15,0.0730048269033432,0.011940469034016132
0,7,(0.096522 + (0.927726 * ((tanh(((((41.881248 * X7) / (sqrt(1 + ((-23664.572266) * X8) ^ 2))) - (0.722324 * X1)) + ((-8.818293) * X2))) - ((-0.137385) * X6)) + (4.161350 * X2)))),16,0.07202158123254776,0.013668841682374477
0,8,(0.130318 + (0.412640 * (tanh((tanh(((-62.863289) * X1)) + (tanh(tanh((0.498562 + (80.374031 * X1)))) + ((-31.955061) * X2)))) + (5.763356 * X2)))),17,0.07113061100244522,0.017195943742990494
0,9,(0.134523 + (0.421962 * (tanh((tanh(((-62.863289) * X1)) + (tanh(tanh((tanh(((-51.346367) * X1)) + (80.374031 * X1)))) + ((-31.955061) * X2)))) + (5.763356 * X2)))),18,0.0707465335726738,0.014163694344460964
0,10,((-0.005583) + (1.034947 * ((tanh(((((20.396524 * X7) / (sqrt(1 + ((-20208.650391) * X8) ^ 2))) - ((-5.994046) * X1)) + ((-6.788760) * X2))) - tanh((8.351061 * X1))) + ((0.118520 * X6) - (-0.155767))))),19,0.06571528315544128,0.015694202855229378
