generation,max_fitness,mean_fitness,evaluation_time
0,226.610107421875,40.00761795043945,21.747368155047297
1,999.7783203125,90.74372863769531,4.195469725993462
2,1014.5062866210938,126.61544799804688,3.7241430830326863
3,999.1023559570312,133.2686767578125,5.329379489994608
4,1014.5656127929688,140.52149963378906,4.133679128019139
5,1007.1226806640625,180.66015625,3.60217436903622
6,1006.9627075195312,250.18112182617188,3.830099617014639
7,1007.3095703125,234.10850524902344,4.613431855977979
8,1007.9521484375,225.51768493652344,3.9402985759661533
9,1018.7511596679688,234.69937133789062,3.6006501910160296
10,1017.6106567382812,215.06719970703125,4.474060764012393
11,1018.8541259765625,242.09068298339844,4.339818759006448
12,1021.1146850585938,211.6238250732422,3.5129376010154374
13,1022.7755126953125,273.49737548828125,3.5863590479712
14,1024.418212890625,286.4322509765625,4.660423985973466
15,1022.3334350585938,245.21456909179688,3.932870200020261
16,1021.0714721679688,289.0616760253906,3.525147435022518
17,1022.3261108398438,240.39413452148438,3.7530097330454737
18,1022.9327392578125,275.5987854003906,4.541275230003521
19,1025.1517333984375,267.9572448730469,3.498207896016538
20,1023.5380859375,260.3639831542969,3.502461730968207
21,1023.4642944335938,233.85617065429688,3.7367407479905523
22,1024.5384521484375,243.3325653076172,4.641494725015946
23,1022.8474731445312,191.98980712890625,3.8107402339810506
24,1021.6334838867188,222.5555419921875,3.10909600998275
25,1024.4071044921875,225.0465545654297,3.6858356189914048
26,1024.2391357421875,262.90728759765625,4.5323459199862555
27,1024.6734619140625,268.4581604003906,3.5829465379938483
28,1023.85595703125,271.10516357421875,3.6210752989863977
29,1023.6813354492188,244.16720581054688,4.47000129200751
30,1023.6868286132812,221.52645874023438,4.169261867995374
31,1044.700439453125,282.52093505859375,3.4955288560013287
32,1043.6883544921875,237.15419006347656,3.574708661006298
33,1043.6287841796875,240.8953094482422,4.63886063703103
34,1044.2957763671875,228.22171020507812,3.963808646018151
35,1043.5943603515625,248.49331665039062,3.2104050050256774
36,1043.682861328125,240.94105529785156,3.616806522011757
37,1043.4478759765625,223.40284729003906,4.596720892994199
38,1044.1563720703125,234.00440979003906,3.800919254019391
39,1043.845947265625,239.512451171875,3.648190433974378
40,1042.990234375,280.9392395019531,3.47950050100917
41,1043.7001953125,208.81341552734375,4.636147226032335
42,1044.2518310546875,202.86691284179688,3.4385148310102522
43,1043.8304443359375,229.69151306152344,3.8424754129955545
44,1044.58984375,263.5612487792969,4.214935856987722
45,1046.4305419921875,221.0576934814453,4.4120382069959305
46,1045.3626708984375,210.55206298828125,3.661613609001506
47,1044.2362060546875,273.6440734863281,3.737933534954209
48,1044.9957275390625,207.91384887695312,4.5624249979737215
49,1044.049072265625,230.63880920410156,3.922273928008508
50,1044.5621337890625,221.14976501464844,3.3223501889733598
51,1045.3621826171875,189.46932983398438,3.619973102991935
52,1047.80419921875,211.1461639404297,4.476699234975968
53,1049.555908203125,232.35690307617188,4.016105955990497
54,1048.9814453125,205.50718688964844,3.63026892603375
55,1047.8831787109375,229.6795654296875,3.376498822995927
56,1048.1595458984375,222.29296875,4.62759652803652
57,1048.631103515625,253.0194549560547,3.7482343279989436
58,1047.9649658203125,252.1030731201172,3.616321278968826
59,1049.037353515625,209.42808532714844,3.8495015160297044
60,1048.68359375,232.9248809814453,4.427329050027765
61,1048.6177978515625,207.59950256347656,3.5871525420225225
62,1049.11669921875,237.451171875,3.6447280660504475
63,1048.0108642578125,242.42405700683594,3.6996442489908077
64,1048.517578125,270.2243957519531,4.490537748031784
65,1049.2418212890625,225.76812744140625,4.164877102011815
66,1055.6080322265625,228.7976531982422,4.324549437034875
67,1059.1795654296875,308.8776550292969,5.516775023017544
68,1052.135986328125,257.6776123046875,3.460561020998284
69,1053.0570068359375,220.74290466308594,3.0959745239815675
70,1051.9427490234375,225.7203826904297,5.024410378013272
71,1053.2977294921875,223.55303955078125,4.501947304001078
72,1059.8060302734375,290.5429382324219,4.157960830954835
73,1058.8543701171875,262.69769287109375,4.435845528962091
74,1056.4757080078125,232.67495727539062,4.6151219249586575
75,1057.3641357421875,238.53811645507812,4.26795155799482
76,1057.239501953125,238.32937622070312,4.019559911976103
77,1056.1927490234375,261.3467712402344,4.4221367060090415
78,1056.089111328125,255.44659423828125,4.205864816030953
79,1057.46142578125,192.01812744140625,3.294197114999406
80,1055.931884765625,256.2440490722656,3.5241217869916
81,1056.367431640625,216.05734252929688,4.592237772012595
82,1056.2244873046875,204.4228515625,3.8934461639728397
83,1058.2991943359375,238.1880645751953,3.7037503279861994
84,1056.2088623046875,253.79502868652344,3.587801493005827
85,1055.42431640625,187.06019592285156,4.516670098004397
86,1058.4832763671875,201.0399627685547,5.508812026993837
87,1056.6907958984375,289.1305847167969,4.5321498939883895
88,1057.0914306640625,210.85855102539062,4.1170974940177985
89,1058.2415771484375,231.6063690185547,4.711614803993143
90,1057.993896484375,216.29737854003906,3.8923155359807424
91,1056.791259765625,211.3314666748047,3.7005526210414246
92,1053.3802490234375,202.00241088867188,3.619107245991472
93,1056.5277099609375,213.90237426757812,4.492400449991692
94,1061.821533203125,261.0696105957031,3.714140089985449
95,1055.5948486328125,259.6629638671875,3.6374552689958364
96,1055.382568359375,220.57374572753906,3.7499802699894644
97,1058.76220703125,224.6990966796875,4.410581701027695
98,1055.3997802734375,186.185302734375,3.7214892939664423
99,1057.9471435546875,200.36070251464844,3.7239110150258057
100,1058.692626953125,221.21493530273438,3.855228212021757
101,1060.1793212890625,251.53836059570312,4.485154715017416
102,1056.7796630859375,259.2748718261719,3.857784122985322
103,1058.134033203125,200.6482391357422,3.6627778990077786
104,1057.4144287109375,223.83401489257812,4.467631078965496
105,1059.1434326171875,278.1007080078125,3.9512184460181743
106,1056.2620849609375,257.6327819824219,3.6527008039993234
107,1056.96728515625,259.3976745605469,3.59722649701871
108,1054.6834716796875,285.8655090332031,4.479560074978508
109,1056.987060546875,248.61114501953125,3.81733274605358
110,1056.2877197265625,254.27615356445312,3.7182733379886486
111,1058.2158203125,305.0252380371094,3.803360849036835
112,1057.766845703125,221.58847045898438,4.419026288029272
113,1057.9193115234375,248.97642517089844,3.758215438982006
114,1057.1409912109375,223.0309295654297,3.7060921110096388
115,1055.4652099609375,235.17100524902344,3.8529347390285693
116,1060.485595703125,260.6544189453125,4.231880403996911
117,1058.2430419921875,235.53546142578125,3.6770867299637757
118,1055.94921875,216.40565490722656,3.699790158018004
119,1056.42138671875,216.5653839111328,4.049921387981158
120,1056.2806396484375,229.65843200683594,4.109821246995125
121,1058.9573974609375,229.37054443359375,3.7122584299650043
122,1058.221435546875,244.1927032470703,3.6690143800224178
123,1057.186279296875,218.4641571044922,4.352336346986704
124,1056.6314697265625,232.59451293945312,3.6034154840162955
125,1057.3609619140625,236.03143310546875,3.6794681619503535
126,1058.6650390625,212.33062744140625,3.5979981079581194
127,1059.916015625,238.15206909179688,4.5062806159839965
128,1059.2529296875,227.768310546875,3.8311476899543777
129,1056.1422119140625,182.20660400390625,3.7757755360216834
130,1055.1229248046875,212.18214416503906,3.693877369049005
131,1057.6170654296875,238.31027221679688,4.371082020981703
132,1056.373291015625,293.4140319824219,3.7255280659883283
133,1058.6805419921875,268.28009033203125,3.6944210650399327
134,1053.2779541015625,220.29331970214844,3.859027947008144
135,1056.9774169921875,234.54940795898438,4.525670339004137
136,1055.2254638671875,227.43014526367188,3.751114687009249
137,1060.0523681640625,218.13729858398438,3.6451339129707776
138,1054.9091796875,240.15187072753906,3.9906726150074974
139,1056.53857421875,224.1970977783203,3.8425762019469403
140,1059.4271240234375,248.5390625,3.4491577990120277
141,1054.3369140625,199.95828247070312,3.5724041030043736
142,1055.9024658203125,219.331787109375,4.089450999046676
143,1056.1812744140625,251.99229431152344,4.207876746018883
144,1056.5633544921875,212.5721893310547,3.7059391289949417
145,1058.5738525390625,220.58226013183594,3.6788262789486907
146,1056.6234130859375,222.18865966796875,4.416129936988
147,1056.4024658203125,258.02581787109375,3.817755221039988
148,1062.1170654296875,253.1287841796875,3.6735131150344387
149,1054.5003662109375,221.07850646972656,3.654351816046983
150,1055.68359375,240.9921417236328,4.424034164054319
151,1057.42236328125,240.50515747070312,3.7462144639575854
152,1058.2578125,240.91102600097656,3.709929715958424
153,1057.55615234375,239.89593505859375,3.7432017480023205
154,1056.5594482421875,208.6248321533203,4.0768691780394875
155,1056.440673828125,251.3115997314453,3.5732500000158325
156,1056.269775390625,287.84796142578125,3.8155887740431353
157,1060.709228515625,182.8128662109375,3.7879973420058377
158,1057.4041748046875,229.18533325195312,4.279631123004947
159,1057.5906982421875,240.2500762939453,3.645896627975162
160,1056.4300537109375,252.2226104736328,3.649853891984094
161,1055.51953125,240.06065368652344,3.848361340991687
162,1054.629150390625,202.26901245117188,4.498616234981455
163,1056.889892578125,242.49888610839844,3.9796355540165678
164,1055.5894775390625,232.59500122070312,3.631415467010811
165,1056.2991943359375,269.6439514160156,4.413009112002328
166,1056.30029296875,245.3017120361328,4.020009624015074
167,1062.8446044921875,244.9121856689453,3.7211098530096933
168,1056.8001708984375,203.32725524902344,3.5835408460116014
169,1056.4041748046875,206.242431640625,4.374434861005284
170,1056.1766357421875,227.69769287109375,3.2728256809641607
171,1054.8837890625,239.95375061035156,3.847936518024653
172,1058.017822265625,217.50143432617188,3.646891198004596
173,1057.3287353515625,274.4354553222656,4.432190889958292
174,1056.7886962890625,286.9739685058594,3.851097796985414
175,1056.3289794921875,260.6319580078125,3.679009612998925
176,1056.6707763671875,224.7107391357422,3.7551549620111473
177,1060.229248046875,239.33612060546875,4.0944549849955365
178,1059.0521240234375,242.439208984375,3.6221855810144916
179,1054.2869873046875,204.0216827392578,3.7055263789952733
180,1057.6861572265625,229.00030517578125,3.7485546550014988
181,1056.92041015625,224.65975952148438,4.256035710975993
182,1061.251953125,275.5887756347656,3.7196989560034126
183,1055.859619140625,203.6971435546875,3.742752637946978
184,1061.6009521484375,258.0229187011719,3.9573577910196036
185,1058.135498046875,217.36959838867188,3.799495798011776
186,1054.9080810546875,195.4623565673828,3.2943595629767515
187,1056.7252197265625,240.2758331298828,3.637824233970605
188,1058.556640625,235.42718505859375,3.808582294965163
189,1058.0882568359375,245.22178649902344,4.303514194965828
190,1058.342041015625,222.26568603515625,3.6796490639680997
191,1057.762939453125,198.46885681152344,3.5837547529954463
192,1056.5850830078125,242.2176513671875,4.2849454450188205
193,1061.9530029296875,281.14752197265625,4.104542368033435
194,1054.3701171875,225.9000701904297,3.738014745002147
195,1054.49169921875,239.478515625,3.6142693520523608
196,1056.7918701171875,200.8928680419922,4.576002891000826
197,1056.7806396484375,182.39718627929688,3.771275338018313
198,1056.7371826171875,204.53570556640625,3.792430646950379
199,1055.8629150390625,227.78448486328125,3.7153525020112284
200,1057.4384765625,229.41058349609375,4.3112818250083365
201,1057.2152099609375,215.03045654296875,3.1348111929837614
202,1058.0306396484375,226.451904296875,3.67585403699195
203,1057.98681640625,206.95928955078125,3.7135655719903298
204,1059.5931396484375,185.1663055419922,4.339595730009023
205,1058.1871337890625,183.36160278320312,3.7613089910009876
206,1054.0360107421875,199.80691528320312,3.59569011896383
207,1056.4609375,211.53419494628906,3.7118492579902522
208,1055.14453125,190.38487243652344,4.425138569029514
209,1057.362548828125,205.4613037109375,3.681599620031193
210,1054.5325927734375,261.030517578125,3.681071790982969
211,1058.3592529296875,262.7093200683594,3.916810933034867
212,1057.3656005859375,231.658935546875,4.063147990964353
213,1056.3834228515625,245.9791717529297,3.776360710966401
214,1057.9508056640625,221.45327758789062,3.845783430035226
215,1056.99755859375,210.7998046875,4.1791685139760375
216,1058.249267578125,219.92384338378906,3.5984196619829163
217,1058.189453125,233.41717529296875,3.161798167973757
218,1057.9227294921875,218.8936309814453,3.7264396859682165
219,1056.6416015625,189.13043212890625,4.336818638956174
220,1055.18017578125,217.95901489257812,4.172173894010484
221,1056.603759765625,187.1654052734375,3.788448403996881
222,1058.495849609375,221.27658081054688,3.662822441023309
223,1055.336181640625,229.58702087402344,4.420804882014636
224,1056.0206298828125,236.259521484375,3.7054726890055463
225,1057.6363525390625,243.69444274902344,3.9193155230022967
226,1055.7720947265625,210.49688720703125,3.721636339032557
227,1058.1104736328125,238.17819213867188,4.4021952849579975
228,1056.9263916015625,249.14971923828125,3.705175823008176
229,1054.8638916015625,195.1162109375,3.795211163989734
230,1055.5487060546875,200.34432983398438,4.159746900026221
231,1057.6856689453125,208.72198486328125,4.253557304968126
232,1055.225830078125,240.84169006347656,3.303102881007362
233,1055.7508544921875,213.3466796875,3.8027180089848116
234,1057.6142578125,207.87030029296875,4.188636930950452
235,1057.6466064453125,223.62109375,4.038441156037152
236,1056.3719482421875,215.36866760253906,3.6896440280252136
237,1055.359375,177.60897827148438,3.622123617969919
238,1055.395263671875,221.0904998779297,4.410727153997868
239,1056.8702392578125,271.67645263671875,3.884626501996536
240,1054.765625,273.1539001464844,3.7169171439600177
241,1056.4990234375,251.76321411132812,3.481150217994582
242,1056.194091796875,263.2947692871094,4.50306656997418
243,1057.33203125,248.17433166503906,3.9603752169641666
244,1055.1978759765625,201.22813415527344,3.6889503020211123
245,1056.1043701171875,229.09188842773438,3.7385867119883187
246,1057.9019775390625,210.1502227783203,4.298950886004604
247,1054.9727783203125,223.19366455078125,3.482806898013223
248,1055.5281982421875,257.1888732910156,3.774479993036948
249,1056.3060302734375,267.84417724609375,3.7331004019943066
250,1057.7254638671875,201.71978759765625,4.287220784986857
251,1057.5269775390625,209.66238403320312,3.727082723984495
252,1056.0914306640625,208.56988525390625,3.676138452021405
253,1056.317138671875,204.8074188232422,3.8395054390421137
254,1056.2523193359375,303.90167236328125,4.180314845987596
255,1058.1478271484375,250.7141876220703,3.710175952001009
256,1057.4735107421875,295.0791015625,3.7207953450269997
257,1056.7618408203125,234.4311065673828,4.033216273994185
258,1055.7191162109375,212.96237182617188,4.084139845042955
259,1056.0111083984375,219.06956481933594,3.6668008289998397
260,1056.7484130859375,269.9681091308594,3.677239691023715
261,1058.4345703125,244.86593627929688,4.272943268006202
262,1058.2763671875,231.4667510986328,3.679569920001086
263,1056.1365966796875,237.868408203125,3.645250701054465
264,1056.6298828125,277.6846923828125,3.6083459749934264
265,1056.5308837890625,246.62147521972656,4.432710719993338
266,1057.5296630859375,194.88841247558594,3.6791676830034703
267,1056.182861328125,214.6991729736328,3.6719852479873225
268,1057.7418212890625,232.8820037841797,3.8934711270267144
269,1055.360107421875,215.31761169433594,4.4390546710346825
270,1055.2113037109375,201.71583557128906,3.749523042992223
271,1054.3541259765625,202.926513671875,3.855971522978507
272,1055.9920654296875,214.02044677734375,3.8093042760156095
273,1056.5518798828125,195.04026794433594,4.283735245990101
274,1057.9315185546875,252.1251678466797,3.7021058659884147
275,1057.0498046875,227.34747314453125,3.6976506169885397
276,1056.6639404296875,221.20675659179688,3.989042225002777
277,1055.5311279296875,241.7427215576172,4.037213867006358
278,1057.329833984375,207.25950622558594,3.4919378429767676
279,1057.0638427734375,235.62225341796875,3.727867985959165
