position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,9,0.002631732262670994,0.003764752298593521,98.4000015258789,0.002587101189419627,0.0036895456723868847,96.9000015258789,[]
1,8,0.0026244379114359617,0.0037844928447157145,100.9000015258789,0.002586713759228587,0.003689544042572379,97.0,[]
2,7,0.0026207640767097473,0.0036840676330029964,94.70000457763672,0.0025777348782867193,0.0036646609660238028,97.0,[]
3,6,0.002618138212710619,0.0037145698443055153,98.30000305175781,0.0025793034583330154,0.003671490354463458,97.0999984741211,[]
4,5,0.0026147151365876198,0.0037064284551888704,95.5,0.0025845991913229227,0.003682338632643223,96.80000305175781,[]
5,4,0.0026141474954783916,0.0036964179016649723,94.70000457763672,0.0025805546902120113,0.0036736142355948687,97.0,[]
6,3,0.002607854548841715,0.003739844309166074,101.4000015258789,0.0025781108997762203,0.0036683210637420416,97.20000457763672,[]
7,2,0.0026051586028188467,0.003692374564707279,99.30000305175781,0.0025763381272554398,0.0036620041355490685,97.4000015258789,[]
8,1,0.0025998156052082777,0.003716797102242708,99.4000015258789,0.0025793430395424366,0.003671811195090413,97.0999984741211,[]
9,0,0.0025879822205752134,0.0037014447152614594,98.30000305175781,0.0025790391955524683,0.0036704526282846928,97.0,[]
