action_index,generation,best_loss,median_loss,candidate_count
0,0,0.12216980010271072,0.15641796588897705,3
0,1,0.11350227147340775,0.13730986043810844,6
0,2,0.10229763388633728,0.11599699407815933,5
0,3,0.10229763388633728,0.11777732893824577,6
0,4,0.10229763388633728,0.11599699407815933,7
0,5,0.10031462460756302,0.11149763315916061,7
0,6,0.10031462460756302,0.11006417125463486,9
0,7,0.09500378370285034,0.10759396851062775,9
0,8,0.07881790399551392,0.10217078402638435,10
0,9,0.07843776047229767,0.10217078402638435,10
