epoch,train_loss,validation_loss,mean_batch_loss
0,9.406232857145369e-05,9.040340955834836e-05,0.000218316912651062
1,5.610508014797233e-05,5.461733235279098e-05,7.196776277851313e-05
2,4.480773350223899e-05,4.296436964068562e-05,4.957174678565934e-05
3,3.9868380554253235e-05,3.805949745583348e-05,4.189807077636942e-05
4,3.667096825665794e-05,3.488967558951117e-05,3.774384822463617e-05
5,3.4535201848484576e-05,3.2881238439586014e-05,3.554893919499591e-05
6,3.253919567214325e-05,3.098148590652272e-05,3.3216965675819665e-05
7,3.0878505640430376e-05,2.9450709917000495e-05,3.165005909977481e-05
8,2.925668377429247e-05,2.8083271899959072e-05,3.056399509659968e-05
9,2.782595947792288e-05,2.6566916858428158e-05,2.8328991902526468e-05
10,2.6195823011221364e-05,2.512552418920677e-05,2.702003621379845e-05
11,2.4754250262049027e-05,2.3644970497116446e-05,2.5230518076568842e-05
12,2.2880387405166402e-05,2.1989757442497648e-05,2.3618569684913382e-05
13,2.1096999262226745e-05,2.0462513930397108e-05,2.1795924112666398e-05
14,1.982267713174224e-05,1.9319884813739918e-05,2.0434026737348177e-05
15,1.8049633581540547e-05,1.7708067389321513e-05,1.882847209344618e-05
16,1.663006878516171e-05,1.636923843761906e-05,1.741265441523865e-05
17,1.5212011930998415e-05,1.504434931121068e-05,1.6029005564632826e-05
18,1.4311267477751244e-05,1.4162856132315937e-05,1.4599903806811199e-05
19,1.2341689398454037e-05,1.2335493011050858e-05,1.309909021074418e-05
20,1.100252029573312e-05,1.0989983820763882e-05,1.1814880053861998e-05
21,9.989129466703162e-06,1.000106567516923e-05,1.0602405382087454e-05
22,8.876846550265327e-06,8.878892913344316e-06,9.465768016525544e-06
23,7.723831913608592e-06,7.774533514748327e-06,8.300125045934692e-06
24,6.904147085151635e-06,7.008633929217467e-06,7.369369086518418e-06
25,6.141741778264986e-06,6.226707682799315e-06,6.500171366496943e-06
26,5.411903657659423e-06,5.51689072381123e-06,5.749721367465099e-06
27,4.966630058333976e-06,5.0767948778229766e-06,5.147028787177987e-06
28,4.300592991057783e-06,4.4424368752515875e-06,4.608331892086426e-06
29,3.941135673812823e-06,4.084119154867949e-06,4.1383727875654586e-06
30,3.5645969092001906e-06,3.7002832868893165e-06,3.7553168112935964e-06
31,3.2037805794971064e-06,3.343509206388262e-06,3.4456252251402475e-06
32,2.96830717161356e-06,3.1335046060121385e-06,3.1235645110427868e-06
33,2.657161758179427e-06,2.794541387629579e-06,2.8777794796042144e-06
34,2.47732418756641e-06,2.638558044054662e-06,2.5768072191567626e-06
35,2.4026612663874403e-06,2.557451807660982e-06,2.42610485656769e-06
36,2.2441474811785156e-06,2.395921001152601e-06,2.3480242816731334e-06
37,2.02681644623226e-06,2.1868568182981107e-06,2.1300400021573296e-06
38,1.9487804365780903e-06,2.0960123947588727e-06,2.048287115030689e-06
39,1.7886989098769845e-06,1.9393307866266696e-06,1.8977727904712083e-06
40,1.8768175777950091e-06,2.046331928795553e-06,1.942330527526792e-06
41,1.6630572190479143e-06,1.8013553244600189e-06,1.7728443708620034e-06
42,1.559435418130306e-06,1.728915776766371e-06,1.6803057860670378e-06
43,1.5101425105967792e-06,1.6644428342260653e-06,1.5991114423741237e-06
44,1.440718165213184e-06,1.600959649294964e-06,1.4991061334512779e-06
45,1.4216747104001115e-06,1.5883330206634128e-06,1.442747361579677e-06
46,1.354226242256118e-06,1.5142254596867133e-06,1.4362212823471054e-06
47,1.3156221712051774e-06,1.4771297855986631e-06,1.3398876035353169e-06
48,1.3035569281782955e-06,1.4428115946429898e-06,1.3119287132212776e-06
49,1.2475567245928687e-06,1.4022778032085625e-06,1.2918472975798068e-06
50,1.3080622238703654e-06,1.4485185602097772e-06,1.2499673402999179e-06
51,1.183432573270693e-06,1.3309021369423135e-06,1.2361040262476308e-06
52,1.1633625263129943e-06,1.3075569995635306e-06,1.1833625421786564e-06
53,1.1370296988388873e-06,1.2849432096118107e-06,1.1738291050278349e-06
54,1.5564099840048584e-06,1.6763383428042289e-06,1.1612412436079467e-06
55,1.1121302350147744e-06,1.2416737718012882e-06,1.2097990520487656e-06
56,1.1160057056258665e-06,1.255408960787463e-06,1.0922713045147248e-06
57,1.0607581089061568e-06,1.183312519970059e-06,1.0715631333368947e-06
58,1.0616349754855037e-06,1.1946424365305575e-06,1.054462018146296e-06
59,1.023353206619504e-06,1.1384363460820168e-06,1.0560227110545384e-06
60,1.0821868272614665e-06,1.2100016419935855e-06,1.0329398492103792e-06
61,9.890266028378392e-07,1.1072655752286664e-06,1.0950960813715938e-06
62,9.735512094266596e-07,1.088509179680841e-06,9.969954817279358e-07
63,9.461834338253539e-07,1.0641324479365721e-06,9.726106782181887e-07
64,9.89654381555738e-07,1.1130950952065177e-06,9.65227854976547e-07
65,9.218374543706886e-07,1.0409753485873807e-06,1.0134199328604154e-06
66,9.032269190356601e-07,1.0218636816716753e-06,9.658928092903807e-07
67,9.032695515998057e-07,1.0270922530253301e-06,9.682860309112584e-07
68,9.648587138144649e-07,1.0839991091415868e-06,9.367313396069221e-07
69,8.626859084870375e-07,9.776872502698097e-07,8.997151326184394e-07
70,8.941963187680813e-07,1.0171055464525125e-06,8.700317266630009e-07
71,9.267907330468006e-07,1.0425425216453732e-06,8.823416806080786e-07
72,9.256032171833795e-07,1.036233129525499e-06,8.733834420127096e-07
73,9.261089530809841e-07,1.0272141253153677e-06,9.149324569079909e-07
74,8.317212518704764e-07,9.373694638270536e-07,8.455438091914402e-07
75,8.453541227027017e-07,9.473495197198645e-07,8.226550107792718e-07
76,8.1296690268573e-07,9.1676724878198e-07,8.39622771309223e-07
77,7.869664386817021e-07,8.910157589525625e-07,8.250719929492334e-07
78,7.996665658538404e-07,9.000364116218407e-07,7.850736096770561e-07
79,7.901708158897236e-07,8.793690540187526e-07,7.899038791947532e-07
80,8.010383112377895e-07,8.923556720219494e-07,7.832574056010344e-07
81,7.732379572189529e-07,8.659872037242167e-07,7.776177994855971e-07
82,8.031420293264091e-07,8.968032148004568e-07,7.859788411224145e-07
83,7.912457817838003e-07,8.877804589246807e-07,8.055745865931385e-07
84,7.368526553364063e-07,8.287572086373984e-07,7.928803142931429e-07
85,7.143927973629616e-07,7.959012009450817e-07,7.540314754805877e-07
86,7.143688662836212e-07,8.023940267776197e-07,7.362833684965153e-07
87,7.290062740139547e-07,8.126364150484733e-07,7.248391966641066e-07
88,6.89388230057375e-07,7.766799967612315e-07,7.294561328308191e-07
89,6.821243232479901e-07,7.640682042620028e-07,7.303292477445211e-07
90,7.083145305841754e-07,7.88247973559919e-07,7.030396886875678e-07
91,6.616464247599652e-07,7.407699058603612e-07,6.882408456476696e-07
92,6.915382755323662e-07,7.745509833512187e-07,6.75292142204853e-07
93,6.506710974463203e-07,7.2947904072862e-07,6.711140372317459e-07
94,6.970068966438703e-07,7.713442187196051e-07,6.674239330095588e-07
95,6.399060907824605e-07,7.129260097826773e-07,6.697985099890502e-07
96,6.394026854650292e-07,7.043793175398605e-07,6.667842171736993e-07
97,8.477767892145494e-07,9.13288261017442e-07,6.958417202440614e-07
98,6.320766487988294e-07,6.937966077202873e-07,6.407396426766354e-07
99,7.069034495543747e-07,7.71803684074257e-07,6.288697704803781e-07
100,6.071084044378949e-07,6.708726800752629e-07,6.399390031219809e-07
101,5.863414003215439e-07,6.456808705479489e-07,6.240273933144636e-07
102,7.856382922000194e-07,8.312550221489801e-07,6.198267215040687e-07
103,7.01334613495419e-07,7.549983251919912e-07,6.743701987943496e-07
104,5.848713158229657e-07,6.326618517960014e-07,6.086927442083834e-07
105,6.127633014330058e-07,6.635034992541478e-07,5.880800699742394e-07
106,5.643931331178464e-07,6.160648808872793e-07,5.743331712437794e-07
107,5.505739295585954e-07,5.981077038086369e-07,5.790321324639081e-07
108,6.027682957210345e-07,6.523617912534974e-07,5.642110636472353e-07
109,5.414723887042783e-07,5.855737299498287e-07,5.823134756610671e-07
110,6.467088269346277e-07,6.932050951036217e-07,5.84354609145521e-07
111,5.301205874275183e-07,5.73332783915248e-07,5.957769531050872e-07
112,6.466115678449569e-07,6.890834924888622e-07,5.933428610660485e-07
113,6.510072125820443e-07,6.926602509338409e-07,6.657965059275739e-07
114,6.362226372402802e-07,6.780431931474595e-07,5.71544092053955e-07
115,5.39879408734123e-07,5.79763991481741e-07,5.448986257761135e-07
116,5.876218551748025e-07,6.256277629290707e-07,5.435982757262536e-07
117,5.625533390229975e-07,6.043911184860917e-07,5.677972580997448e-07
118,5.177523689781083e-07,5.642261271532334e-07,5.349400566956319e-07
119,5.84015651838854e-07,6.223045829756302e-07,5.321875846675539e-07
120,5.188323939364636e-07,5.519784167518083e-07,5.31706859874248e-07
121,5.071903501630004e-07,5.442403221422865e-07,5.192310936763533e-07
122,4.896832592748979e-07,5.252040864434093e-07,5.395272637542803e-07
123,4.80681649150938e-07,5.11148527948535e-07,5.109160952088132e-07
124,4.878039021605218e-07,5.253173185337801e-07,5.100082489661872e-07
125,6.794930982323422e-07,7.151166414587351e-07,4.861607294515125e-07
126,5.134036769049999e-07,5.446130444397568e-07,5.356074552764767e-07
127,5.256942472442461e-07,5.510912046702288e-07,4.904269417238538e-07
128,5.86159217164095e-07,6.20380774307705e-07,5.940300980000757e-07
129,6.664672582701314e-07,7.022231898190512e-07,5.3670953548135e-07
130,4.969225528839161e-07,5.326409677763877e-07,5.415581654233392e-07
131,4.558395687581651e-07,4.807662321582029e-07,4.916602733828768e-07
132,4.711691872216761e-07,4.976249101673602e-07,4.781992970492865e-07
133,5.080880214336503e-07,5.384342784964247e-07,4.791627361555584e-07
134,5.527139137484482e-07,5.796298410132295e-07,5.173767476662761e-07
135,4.468899703624629e-07,4.7611825948479236e-07,4.6733879344174056e-07
136,4.5004577486906783e-07,4.795340373675572e-07,4.63379763004923e-07
137,5.138264214110677e-07,5.404733656177996e-07,4.89842079787195e-07
138,5.48190769222856e-07,5.733502348448383e-07,4.743285444419598e-07
139,5.301770329424471e-07,5.543440124711196e-07,4.633187984381948e-07
140,4.84580880311114e-07,5.051991252003063e-07,5.173250201551127e-07
141,4.623731797437358e-07,4.874555656897428e-07,4.862729383603437e-07
142,4.293056861115474e-07,4.515273133165465e-07,4.6256923269538675e-07
143,4.6861009650456253e-07,4.852760184803628e-07,4.488721856432676e-07
144,5.128557063471817e-07,5.341377118384116e-07,4.4177346580909216e-07
145,4.3764535462287313e-07,4.5915197688373155e-07,4.392939558783837e-07
146,4.256577312844456e-07,4.500905390614207e-07,4.3502561197783507e-07
147,4.481331643546582e-07,4.6668770892210887e-07,4.297653504181653e-07
148,5.176200374990003e-07,5.251002335171506e-07,4.298530029700487e-07
149,4.0947355728349066e-07,4.2440660763531923e-07,5.0077647983926e-07
150,4.360297225503018e-07,4.562231197269284e-07,4.747271304950118e-07
151,4.2910923525596445e-07,4.4631539708461787e-07,4.2308303704885475e-07
152,4.0275682522405987e-07,4.2178442072327016e-07,4.2941601918755623e-07
153,4.304498872897966e-07,4.4239604335416516e-07,4.105781385987939e-07
154,4.2633772068256803e-07,4.345525610460754e-07,4.1547900764271617e-07
155,3.941867134926724e-07,4.125375028252165e-07,4.072310275660129e-07
156,3.9414877051058284e-07,4.0903364606492687e-07,4.239971360675554e-07
157,4.6583244284192915e-07,4.816121759176895e-07,3.968313535551715e-07
158,3.8304145277834323e-07,3.993307871041907e-07,4.217834543851495e-07
159,3.8927976220293203e-07,4.0730901673668995e-07,3.969327622144192e-07
160,4.2108331399504095e-07,4.3436943997221533e-07,4.039070233829989e-07
161,3.7307620459614554e-07,3.9085770708879863e-07,4.008103928754281e-07
162,3.738641112249752e-07,3.8777102417952847e-07,3.8140325386848417e-07
163,4.210799033899093e-07,4.3749301426032616e-07,3.7883273762417957e-07
164,3.7012523534940556e-07,3.8138807667564834e-07,4.076986783729808e-07
165,3.626673503731581e-07,3.790323432895093e-07,3.781708528549643e-07
166,4.6222399419093563e-07,4.744522925648198e-07,4.050015718348732e-07
167,4.231577008795284e-07,4.40371138665796e-07,4.121310439586523e-07
168,3.5689143373929255e-07,3.699273918300605e-07,3.8132048985062283e-07
169,3.6173676676298783e-07,3.735149789463321e-07,3.682080773614871e-07
170,3.877605649904581e-07,4.055020781379426e-07,4.124824499740498e-07
171,6.235526370801381e-07,6.430159942283353e-07,3.778297354983806e-07
172,3.763834683923051e-07,3.9087419168026827e-07,4.44276508915209e-07
173,3.4807914062184864e-07,3.643391153218545e-07,3.6245984347260674e-07
174,4.941425686411094e-07,5.106974185764557e-07,3.6700544114864897e-07
175,3.5316512025929114e-07,3.695577674989181e-07,4.244234901307209e-07
176,3.8141379832268285e-07,3.9869397028269304e-07,3.745133199117845e-07
177,3.7075488990012673e-07,3.9327071021943993e-07,3.678879920698819e-07
178,3.446143352903164e-07,3.549788800683018e-07,3.6095892141929653e-07
179,3.3461643056398316e-07,3.5219341043557506e-07,3.4926645753330376e-07
180,3.815783884419943e-07,3.947857294406276e-07,3.5479177995512146e-07
181,4.083424869349983e-07,4.2474007955206616e-07,3.7372512906586053e-07
182,6.285497420321917e-07,6.446041425078874e-07,4.71271931701267e-07
183,4.846861543228442e-07,5.05170248743525e-07,3.7613580161632854e-07
184,3.804845505328558e-07,4.0770527220956865e-07,3.533259587129578e-07
185,3.358697711064451e-07,3.5296301348353154e-07,3.566372015484376e-07
186,3.3061809290302335e-07,3.489454059035779e-07,3.5343546755939315e-07
187,3.27845128822446e-07,3.4126361470043776e-07,3.349457244894438e-07
188,4.588764568325132e-07,4.792122467733861e-07,3.445569518589764e-07
189,3.6865785091322323e-07,3.8847994687785103e-07,3.6116898627369665e-07
190,3.166226463235944e-07,3.3348027272950276e-07,3.5377115636947565e-07
191,3.4813672300515464e-07,3.6326798635855084e-07,3.267132058226707e-07
192,3.134191786102747e-07,3.2769821700640023e-07,3.2601258226350183e-07
193,3.245498874093755e-07,3.3728153425727214e-07,3.2475344369231607e-07
194,3.0738573286726023e-07,3.22064494184815e-07,3.2626826396153774e-07
195,3.173462914674019e-07,3.3304306157333485e-07,3.209266594694782e-07
196,3.146479912174982e-07,3.346187895658659e-07,3.1653164000999823e-07
197,3.1008133305476804e-07,3.305958955479582e-07,3.1217913942782616e-07
198,3.268085606578097e-07,3.397868795218528e-07,3.1235319397637795e-07
199,3.3349408568028593e-07,3.487206754471117e-07,3.430738786391885e-07
