generation,best_loss,median_loss,finite_fitness_fraction
0,0.002878765342757106,0.06188762187957764,1.0
1,0.002834409475326538,0.006387748755514622,1.0
2,0.002834409475326538,0.0046850210055708885,1.0
3,0.002834409475326538,0.004305835347622633,1.0
4,0.0027939174324274063,0.0035064895637333393,1.0
5,0.0027877704706043005,0.003049872349947691,1.0
6,0.002779625356197357,0.0028710844926536083,1.0
7,0.002779625356197357,0.0028527607209980488,1.0
8,0.002779625356197357,0.0028372283559292555,1.0
9,0.002779625356197357,0.0028104917146265507,1.0
10,0.002779625356197357,0.002795807085931301,1.0
11,0.002779625356197357,0.0027917632833123207,1.0
12,0.0027796197682619095,0.0027867078315466642,1.0
13,0.0027796197682619095,0.0027843983843922615,1.0
14,0.002779619302600622,0.0027833841741085052,1.0
15,0.002779619302600622,0.0027820742689073086,1.0
16,0.002779619302600622,0.0027815857902169228,1.0
17,0.002779619302600622,0.002781100105494261,1.0
18,0.002779619302600622,0.0027806987054646015,1.0
19,0.002779619302600622,0.0027802609838545322,1.0
20,0.002779619302600622,0.0027801559772342443,1.0
21,0.002779619302600622,0.002780050504952669,1.0
22,0.002779619302600622,0.002779947593808174,1.0
23,0.002779619302600622,0.0027799264062196016,1.0
24,0.002779619302600622,0.0027798772789537907,1.0
25,0.002779619302600622,0.0027798721566796303,1.0
26,0.0027796190697699785,0.002779844682663679,1.0
27,0.0027796190697699785,0.002779844682663679,1.0
28,0.0027796190697699785,0.0027798418886959553,1.0
29,0.0027796190697699785,0.002779823262244463,1.0
30,0.0027796190697699785,0.00277981860563159,1.0
31,0.0027796190697699785,0.002779786940664053,1.0
32,0.0027796190697699785,0.0027797725051641464,1.0
33,0.0027796190697699785,0.0027797725051641464,1.0
34,0.0027796190697699785,0.002779767382889986,1.0
35,0.0027796190697699785,0.0027797548100352287,1.0
36,0.0027796190697699785,0.002779735717922449,1.0
37,0.0027796190697699785,0.0027797305956482887,1.0
38,0.0027796190697699785,0.0027797266375273466,1.0
39,0.002779618836939335,0.0027797091752290726,1.0
40,0.002779618836939335,0.0027796875219792128,1.0
41,0.002779618836939335,0.0027796803042292595,1.0
42,0.002779618836939335,0.0027796803042292595,1.0
43,0.002779618836939335,0.0027796761132776737,1.0
44,0.002779618836939335,0.0027796742506325245,1.0
45,0.002751457504928112,0.0027796700596809387,1.0
46,0.002751457504928112,0.0027796609792858362,1.0
47,0.002751457504928112,0.0027796609792858362,1.0
48,0.002751457504928112,0.0027796609792858362,1.0
49,0.002751457504928112,0.0027796586509793997,1.0
