action_index,generation,best_loss,median_loss,candidate_count
0,0,0.08646092563867569,0.10833756253123283,6
0,1,0.06789515167474747,0.10494738817214966,7
0,2,0.06052976846694946,0.10351844131946564,7
0,3,0.06052976846694946,0.07581187784671783,8
0,4,0.05789022147655487,0.07393192499876022,9
0,5,0.05463148653507233,0.07038010656833649,7
0,6,0.050567928701639175,0.06196511164307594,9
0,7,0.0428626649081707,0.06391195952892303,9
0,8,0.0428626649081707,0.0649949386715889,10
0,9,0.0428626649081707,0.056378722190856934,11
