action_index,generation,best_loss,median_loss,candidate_count
0,0,0.0008443290134891868,0.0010299964342266321,7
0,1,0.0006859667482785881,0.0008558647823520005,7
0,2,0.0005728334072045982,0.0008511548512615263,8
0,3,0.00047093414468690753,0.0007093293534126133,8
0,4,0.0004611542681232095,0.0006957768346183002,11
0,5,0.00044264757889322937,0.0005958749097771943,13
0,6,0.0004294995160307735,0.0005718230677302927,12
0,7,0.0004294995160307735,0.0005605219048447907,14
0,8,0.00042924832087010145,0.0005486755981110036,16
0,9,0.00042924832087010145,0.0005125590832903981,18
0,10,0.0004104223335161805,0.0005483047571033239,16
0,11,0.0004104223335161805,0.0005286839441396296,17
0,12,0.0004104223335161805,0.0005125515453983098,18
0,13,0.0004104223335161805,0.0005123768642079085,18
0,14,0.0004097032069694251,0.0005123768642079085,18
0,15,0.0004097032069694251,0.0004960697842761874,19
0,16,0.0004094372852705419,0.0004960697842761874,19
0,17,0.0004092474700883031,0.0004960697842761874,19
0,18,0.00040834693936631083,0.0004906252142973244,20
0,19,0.00040593824815005064,0.0004906252142973244,20
0,20,0.00040593824815005064,0.00048519496340304613,21
0,21,0.00040593824815005064,0.00047371830441989005,22
0,22,0.00040593824815005064,0.00048505442100577056,21
0,23,0.00040593824815005064,0.0004730267683044076,20
0,24,0.00040593824815005064,0.0004730267683044076,20
0,25,0.00040593824815005064,0.0004730267683044076,20
0,26,0.00040593824815005064,0.00044955369958188385,22
0,27,0.00040593824815005064,0.00044951918243896216,22
0,28,0.00040593824815005064,0.0004656442324630916,20
0,29,0.00040481906034983695,0.00046424656466115266,20
0,30,0.0004033648001495749,0.00044951918243896216,22
0,31,0.0004032772849313915,0.0004499980714172125,21
0,32,0.0003950468963012099,0.0004499980714172125,21
0,33,0.0003944621712435037,0.00046423372987192124,20
0,34,0.0003944621712435037,0.0004497385525610298,21
0,35,0.0003944621712435037,0.0004641039704438299,20
0,36,0.0003944621712435037,0.0004784693010151386,19
0,37,0.0003944621712435037,0.0004784693010151386,19
0,38,0.0003944621712435037,0.00046410239883698523,20
0,39,0.0003944621712435037,0.00046410239883698523,20
0,40,0.0003944621712435037,0.00046410239883698523,20
0,41,0.0003944621712435037,0.00046410239883698523,20
0,42,0.0003944621712435037,0.00046410239883698523,20
0,43,0.0003944621712435037,0.00046410239883698523,20
0,44,0.0003944621712435037,0.00046410239883698523,20
0,45,0.0003944621712435037,0.00046410239883698523,20
0,46,0.0003944621712435037,0.00046410239883698523,20
0,47,0.0003944621712435037,0.00044973549665883183,21
0,48,0.0003944621712435037,0.00044973549665883183,21
0,49,0.0003944621712435037,0.00044973549665883183,21
0,50,0.0003944621712435037,0.00044973549665883183,21
0,51,0.0003944621712435037,0.0004431770066730678,22
0,52,0.0003944621712435037,0.0004366185166873038,23
0,53,0.0003944621712435037,0.0004366185166873038,23
0,54,0.0003944621712435037,0.0004366185166873038,23
0,55,0.0003944621712435037,0.0004366185166873038,23
0,56,0.0003944621712435037,0.0004366185166873038,23
0,57,0.0003944621712435037,0.0004366185166873038,23
0,58,0.0003944621712435037,0.0004366185166873038,23
0,59,0.0003944621712435037,0.00043298777018208057,24
0,60,0.0003944621712435037,0.00043298777018208057,24
0,61,0.0003921138995792717,0.00043298622767906636,24
0,62,0.0003921138995792717,0.00043298622767906636,24
0,63,0.0003921138995792717,0.00043298622767906636,24
0,64,0.0003921138995792717,0.00043298622767906636,24
0,65,0.0003921138995792717,0.00043298622767906636,24
0,66,0.0003921138995792717,0.00043298622767906636,24
0,67,0.0003921138995792717,0.00043298622767906636,24
0,68,0.0003921138995792717,0.00043298622767906636,24
0,69,0.0003921138995792717,0.00043298622767906636,24
0,70,0.0003921138995792717,0.00043285381980240345,24
0,71,0.0003921138995792717,0.00043285381980240345,24
0,72,0.0003921138995792717,0.00043285381980240345,24
0,73,0.0003921138995792717,0.00043285381980240345,24
0,74,0.0003921138995792717,0.00043285381980240345,24
0,75,0.0003921138995792717,0.00043285381980240345,24
0,76,0.0003921138995792717,0.00043285381980240345,24
0,77,0.0003921138995792717,0.00043285381980240345,24
0,78,0.0003921138995792717,0.00043285381980240345,24
0,79,0.0003921138995792717,0.00043285381980240345,24
0,80,0.0003921138995792717,0.00043285381980240345,24
0,81,0.0003921138995792717,0.00043285381980240345,24
0,82,0.0003921138995792717,0.00043285381980240345,24
0,83,0.0003921138995792717,0.00043285381980240345,24
0,84,0.0003921138995792717,0.00043285381980240345,24
0,85,0.0003921138995792717,0.00043285381980240345,24
0,86,0.0003921138995792717,0.00043285381980240345,24
0,87,0.0003921138995792717,0.00043285381980240345,24
0,88,0.0003921138995792717,0.00043285381980240345,24
0,89,0.0003921138995792717,0.00043285381980240345,24
0,90,0.0003921138995792717,0.00043285381980240345,24
0,91,0.0003921138995792717,0.00043285381980240345,24
0,92,0.0003921138995792717,0.00043285381980240345,24
0,93,0.0003921138995792717,0.00043285381980240345,24
0,94,0.0003921138995792717,0.00043285381980240345,24
0,95,0.0003921138995792717,0.00043285381980240345,24
0,96,0.0003921138995792717,0.00043285381980240345,24
0,97,0.0003921138995792717,0.00043285381980240345,24
0,98,0.0003921138995792717,0.00043285381980240345,24
0,99,0.0003921138995792717,0.00043285381980240345,24
