position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,90,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
1,91,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
2,92,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
3,93,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
4,94,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
5,95,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
6,96,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
7,97,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
8,98,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
9,99,0.0027114078402519226,0.003929733764380217,75.9000015258789,0.002657300094142556,0.00384852709248662,80.4000015258789,[]
