generation,best_loss,median_loss
0,0.02302655018866062,0.04283934086561203
1,0.01642247848212719,0.03279227763414383
2,0.016391344368457794,0.02888500690460205
3,0.01109341997653246,0.0260397307574749
4,0.01109341997653246,0.023746367543935776
5,0.01018112525343895,0.021321967244148254
6,0.01018112525343895,0.019695494323968887
7,0.01018112525343895,0.016841214150190353
8,0.01018112525343895,0.016250327229499817
9,0.01018112525343895,0.01558561623096466
10,0.010005800984799862,0.01449592225253582
11,0.010005800984799862,0.013338747434318066
12,0.010005800984799862,0.012637762352824211
13,0.00983242504298687,0.012204806320369244
14,0.009598182514309883,0.012006903067231178
15,0.009598182514309883,0.011874746531248093
16,0.009598182514309883,0.011605864390730858
17,0.009240743704140186,0.011449980549514294
18,0.009240743704140186,0.01130731776356697
19,0.008284639567136765,0.011216245591640472
20,0.008284639567136765,0.011096456088125706
21,0.008284639567136765,0.011000657454133034
22,0.008284639567136765,0.010960263200104237
23,0.008284639567136765,0.010933144018054008
24,0.008284639567136765,0.01085029635578394
25,0.008284639567136765,0.010718362405896187
26,0.008284639567136765,0.010639755055308342
27,0.008284639567136765,0.01057922001928091
28,0.008284639567136765,0.01043741125613451
29,0.008284639567136765,0.010422758758068085
30,0.008284639567136765,0.01023956947028637
31,0.008284639567136765,0.010138084180653095
32,0.00792135763913393,0.010063409805297852
33,0.00792135763913393,0.010023499839007854
34,0.00792135763913393,0.009910582564771175
35,0.00792135763913393,0.009797590784728527
36,0.00792135763913393,0.009683928452432156
37,0.00786533858627081,0.009602683596313
38,0.00786533858627081,0.009576920419931412
39,0.00786533858627081,0.009464040398597717
40,0.00786533858627081,0.009464040398597717
41,0.00786533858627081,0.009437253698706627
42,0.00786533858627081,0.009308082982897758
43,0.00786533858627081,0.009279043413698673
44,0.007303045131266117,0.009259659796953201
45,0.007303045131266117,0.009223239496350288
46,0.007303045131266117,0.009153813123703003
47,0.007303045131266117,0.008989937603473663
48,0.007303045131266117,0.008952466771006584
49,0.007303045131266117,0.008930837735533714
50,0.007303045131266117,0.008812081068754196
51,0.007303045131266117,0.008789688348770142
52,0.007303045131266117,0.0087742293253541
53,0.007303045131266117,0.00874770525842905
54,0.007303045131266117,0.008721336722373962
55,0.007303045131266117,0.008721336722373962
56,0.007303045131266117,0.00870161596685648
57,0.007303045131266117,0.008676179684698582
58,0.007303045131266117,0.00866839662194252
59,0.007303045131266117,0.008662973530590534
60,0.007303045131266117,0.00859353318810463
61,0.007303045131266117,0.008577000349760056
62,0.007303045131266117,0.008555306121706963
63,0.007303045131266117,0.008493687957525253
64,0.007303045131266117,0.008431801572442055
65,0.007303045131266117,0.008410599082708359
66,0.007303045131266117,0.008401602506637573
67,0.007303045131266117,0.008401602506637573
68,0.007303045131266117,0.008397068828344345
69,0.007303045131266117,0.0083949975669384
70,0.006953973788768053,0.008360293693840504
71,0.006953973788768053,0.008359275758266449
72,0.006953973788768053,0.008357329294085503
73,0.006953973788768053,0.008354954421520233
74,0.006953973788768053,0.00833718478679657
75,0.006953973788768053,0.008317174389958382
76,0.006953973788768053,0.008308184333145618
77,0.006953973788768053,0.008280977606773376
78,0.006953973788768053,0.008280977606773376
79,0.006953973788768053,0.008276871405541897
80,0.006953973788768053,0.008272922597825527
81,0.006953973788768053,0.008237475529313087
82,0.006953973788768053,0.00821775570511818
83,0.006953973788768053,0.008211745880544186
84,0.006953973788768053,0.008211745880544186
85,0.006953973788768053,0.008193131536245346
86,0.0067833708599209785,0.008159346878528595
87,0.0067833708599209785,0.008139237761497498
88,0.0067833708599209785,0.008071960881352425
89,0.0067833708599209785,0.008058585226535797
90,0.0067833708599209785,0.008050791919231415
91,0.0067833708599209785,0.008050791919231415
92,0.0067833708599209785,0.008040739223361015
93,0.0067833708599209785,0.008033158257603645
94,0.0067833708599209785,0.008033158257603645
95,0.0067833708599209785,0.008001748472452164
96,0.0067833708599209785,0.007971866056323051
97,0.0067833708599209785,0.007962163537740707
98,0.0067833708599209785,0.007947709411382675
99,0.0067833708599209785,0.007947709411382675
