action_index,generation,best_loss,median_loss,candidate_count
0,0,0.1206946074962616,0.12993735820055008,4
0,1,0.1181526854634285,0.12503904104232788,6
0,2,0.11594215035438538,0.12213980406522751,10
0,3,0.11356020718812943,0.1207258440554142,10
0,4,0.10524876415729523,0.12014395743608475,9
0,5,0.10460387915372849,0.11833100765943527,7
0,6,0.10193632543087006,0.11493000015616417,10
0,7,0.08676152676343918,0.10826419666409492,14
0,8,0.08632273226976395,0.11619005352258682,9
0,9,0.08632273226976395,0.11383751407265663,10
1,0,0.1262945830821991,0.14219088852405548,4
1,1,0.12523339688777924,0.1376892626285553,5
1,2,0.12145283073186874,0.1376766562461853,7
1,3,0.11786060780286789,0.1318100467324257,10
1,4,0.1138572245836258,0.1289733499288559,10
1,5,0.11281397938728333,0.12617619335651398,13
1,6,0.11281397938728333,0.1262073740363121,12
1,7,0.11112033575773239,0.12617619335651398,13
1,8,0.10896103829145432,0.11795823648571968,16
1,9,0.10896103829145432,0.11834172159433365,15
2,0,0.1273471564054489,0.14533010125160217,7
2,1,0.1273471564054489,0.14458195865154266,8
2,2,0.1273471564054489,0.14628099650144577,10
2,3,0.1273471564054489,0.14105354249477386,8
2,4,0.12501944601535797,0.13697272539138794,9
2,5,0.12423522770404816,0.13961110264062881,8
2,6,0.1174561008810997,0.13697272539138794,11
2,7,0.11490295082330704,0.12914340198040009,13
2,8,0.1106572300195694,0.133058063685894,12
2,9,0.11031988263130188,0.12122121453285217,16
