action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.000728 + (0.999430 * ((-0.304948) * X8))),5,0.0023092266637831926,0.0012494013644754887
0,1,(0.001013 + (0.128480 * tanh((9.044870 * X7)))),6,0.001901897951029241,0.0008268610690720379
0,2,((-0.000859) + (3.228641 * (((-0.304948) * X8) / (sqrt(1 + (13.649317 * X6) ^ 2))))),7,0.0017007188871502876,0.0006930742529220879
0,3,((-0.000958) + (1.111330 * tanh((((-0.912766) * X8) / (sqrt(1 + (14.550972 * X6) ^ 2)))))),8,0.0016997952479869127,0.0006959157180972397
0,4,((-0.000952) + (1.097628 * ((((-6.307528) * X3) - (0.875508 * X8)) / (sqrt(1 + (14.550972 * X6) ^ 2))))),9,0.0013876148732379079,0.0007132202736102045
0,5,(0.002304 + (1.001817 * ((((-132.042038) * X3) / (sqrt(1 + (1367.860107 * X3) ^ 2))) + (((-1.214581) * X8) - (1.117079 * X7))))),11,0.001376508385874331,0.000722626456990838
0,6,(0.002278 + (1.022027 * tanh(((((-132.356125) * X3) / (sqrt(1 + (1371.615356 * X3) ^ 2))) + (((-1.215178) * X8) - (1.117671 * X7)))))),12,0.0013640306424349546,0.0006998116732574999
0,7,(0.000340 + (0.999829 * (((-4.798544) * X3) + ((((-0.912766) * X8) - (0.946179 * X7)) - ((0.612023 * X8) / (sqrt(1 + (461.007599 * X3) ^ 2))))))),13,0.0012600389309227467,0.0005605864571407437
0,8,(0.001308 + (1.033300 * (((((-97.398163) * X3) / (sqrt(1 + (1638.352539 * X3) ^ 2))) + tanh(((-1.402162) * X8))) - tanh(((3.076629 * X3) - ((-1.155856) * X7)))))),15,0.0012395941885188222,0.0006799118709750473
0,9,(0.000199 + (0.999243 * (((((-0.679797) * X8) / (sqrt(1 + (193.841675 * X3) ^ 2))) + ((((-6.307528) * X3) - (0.875508 * X8)) + tanh(((-0.988348) * X7)))) / (sqrt(1 + ((-1.875834) * X7) ^ 2))))),16,0.001169244758784771,0.0005396170890890062
0,10,(0.001271 + (0.998136 * ((((-3.180202) * X3) + (((-0.437045) * X8) / (sqrt(1 + (183.878540 * X3) ^ 2)))) + ((((-71.376297) * X3) / (sqrt(1 + (1408.117554 * X3) ^ 2))) + (((-1.018931) * X8) - (1.105013 * X7)))))),17,0.001163268112577498,0.0005637913709506392
0,11,(0.000446 + (0.996742 * ((((6.439355 * X3) - ((0.277107 * X8) / (sqrt(1 + (468.195435 * X3) ^ 2)))) - tanh((tanh((16.353952 * X3)) + (0.966543 * X8)))) - ((0.734436 * X8) - ((-1.480428) * X7))))),19,0.0011632411042228341,0.0005947783356532454
0,12,(0.001110 + (1.035672 * (((((-48.533150) * X3) / (sqrt(1 + (834.371460 * X3) ^ 2))) + tanh(((-1.451815) * X7))) - (tanh((tanh((4.736379 * X3)) - ((-1.448515) * X8))) + ((0.308894 * X8) / (sqrt(1 + (175.117035 * X3) ^ 2))))))),20,0.0011193585814908147,0.0005948244943283498
0,13,((-0.000065) + (0.998416 * (((((-0.171684) * X8) - (3.327161 * X2)) - tanh((((-0.000826) + (1.471075 * X8)) - ((-11.210020) * X3)))) - (((153.874817 * X3) / (sqrt(1 + (4384.229492 * X3) ^ 2))) + tanh((1.411926 * X7)))))),21,0.0011075616348534822,0.0006222184165380895
0,14,(0.000008 + (0.993919 * (((((((-200.675293) * X3) / (sqrt(1 + ((-1097.231689) * X3) ^ 2))) / (sqrt(1 + (-3.359072) ^ 2))) - tanh((((-0.001294) + (0.978190 * X8)) - ((-18.369280) * X3)))) - tanh(((-11.251934) * X3))) - ((0.910981 * X8) - ((-1.589960) * X7))))),23,0.0010912410216405988,0.0005655576242133975
0,15,((-0.000084) + (0.991239 * (((((((-200.675293) * X3) / (sqrt(1 + ((-942.168579) * X3) ^ 2))) / (sqrt(1 + (-4.233311) ^ 2))) - tanh((((-0.001326) + (1.018298 * X8)) - ((-18.524515) * X3)))) - (tanh(((-11.014441) * X3)) + ((-0.284650) * X8))) - ((1.207352 * X8) - ((-1.621385) * X7))))),25,0.0010897837346419692,0.0005716735031455755
0,16,(0.001035 + (1.020863 * tanh((((((((-0.522978) * X8) - tanh(tanh((1.523635 * X3)))) / (sqrt(1 + ((-6.151777) * X6) ^ 2))) - tanh(((((-1.396423) * X8) - (2.645912 * X7)) - ((-24.370201) * X3)))) - tanh(((-15.647717) * X3))) - ((2.349633 * X8) - ((-3.420427) * X7)))))),26,0.0010752909583970904,0.0005303632351569831
0,17,(0.000014 + (0.913721 * (((((((-35.448189) * X3) / (sqrt(1 + ((-229.007233) * X3) ^ 2))) + ((((-5.366279) * X3) + ((-0.025822) * X4)) + tanh((0.437839 * X7)))) - tanh((((-0.027640) + (0.832641 * X8)) - ((-24.968473) * X3)))) - tanh(((-31.800484) * X3))) - ((1.081268 * X8) - ((-1.979978) * X7))))),28,0.001058227033354342,0.000591062125749886
