iteration,best_fitness,best_cumulative_reward,cumulative_reward_of_best,beta,evaluation_time
771,2835.5417,441.98654,223.25322,0.7999999999999999,2.004243127999871
772,2846.6802,253.70068,241.53833,0.7999999999999999,1.9372036119998484
773,2838.1035,503.88046,216.33858,0.7999999999999999,1.9294614299997193
774,2840.6777,265.26144,222.94641,0.7999999999999999,1.9382516740001847
775,2842.6553,327.65988,194.21846,0.7999999999999999,1.9371550270002444
776,2835.473,327.65802,187.64648,0.7999999999999999,1.9304236430002675
777,2825.5032,557.2358,204.10309,0.7999999999999999,1.9396466240000336
778,2845.5168,988.4619,246.606,0.7999999999999999,2.264199440000084
779,2847.469,466.22858,208.55424,0.7999999999999999,1.9265439589999005
780,2838.283,489.9462,258.31577,0.7999999999999999,1.9278985699997975
781,2833.1277,296.1065,212.25244,0.7999999999999999,1.9366572429998996
782,2836.1736,268.72437,265.60724,0.7999999999999999,1.902463880999676
783,2827.4348,267.93216,234.6005,0.7999999999999999,1.942742312000064
784,2845.478,999.77295,255.48401,0.7999999999999999,1.928205170000183
785,2837.9905,296.71857,215.21837,0.7999999999999999,1.929080926000097
786,2840.2747,305.70032,222.47313,0.7999999999999999,1.9482583220001288
787,2845.412,286.39386,259.22385,0.7999999999999999,1.9771332000000257
788,2838.5605,272.0843,239.72073,0.7999999999999999,1.966362456999832
789,2847.4568,286.66193,248.6296,0.7999999999999999,1.9465490079996925
790,2845.478,274.689,249.09032,0.7999999999999999,1.9170569899997645
791,2820.6873,279.41,228.64038,0.7999999999999999,1.9556636370002707
792,2828.034,307.06906,236.03929,0.7999999999999999,1.9459511760001078
793,2839.763,285.0765,236.92456,0.7999999999999999,1.9548605869999847
794,2833.581,878.7131,272.99545,0.7999999999999999,1.9347126799998478
795,2846.2742,561.1359,239.56148,0.7999999999999999,1.9213941149996572
796,2851.4854,276.09045,202.74043,0.7999999999999999,1.8774124149999807
797,2844.7566,257.09662,255.524,0.7999999999999999,2.0539772170000106
798,2853.4934,267.17197,237.55504,0.7999999999999999,2.014360203999786
799,2835.7024,369.12943,257.85016,0.7999999999999999,1.9320998500002133
800,2835.9302,266.52353,241.63623,0.7999999999999999,1.939438101000178
801,2833.2053,308.06763,223.23535,0.7999999999999999,1.9547806840000703
802,2844.3813,280.1738,242.78604,0.7999999999999999,1.9743351219999568
803,2837.27,853.5473,234.1888,0.7999999999999999,1.9906035740000334
804,2845.725,270.88452,205.12817,0.7999999999999999,2.4512652720000006
805,2841.115,1060.878,222.58873,0.7999999999999999,2.302461091999703
806,2837.2244,1060.7926,211.89478,0.7999999999999999,2.101517038000111
807,2843.0,268.2565,212.28258,0.7999999999999999,1.9923411519998808
808,2830.7495,277.9069,237.81377,0.7999999999999999,2.0722837960001925
809,2847.2466,524.95374,205.6897,0.7999999999999999,1.9725041780002357
810,2848.0579,319.93268,238.68175,0.7999999999999999,2.011055079000016
811,2842.5835,356.09677,225.80339,0.7999999999999999,2.640623731999767
812,2843.7434,1012.71155,229.37837,0.7999999999999999,2.3134861039998214
813,2844.71,395.0016,256.89523,0.7999999999999999,2.0014144330002637
814,2844.977,269.701,245.99004,0.7999999999999999,2.036839138999767
815,2852.9604,411.86978,227.98741,0.7999999999999999,2.066654080000262
816,2843.654,282.70233,219.94084,0.7999999999999999,2.0804086210000605
817,2842.8994,278.3036,277.9257,0.7999999999999999,2.038922622999962
818,2845.5837,282.043,229.5839,0.7999999999999999,2.3520421769999302
819,2838.5085,251.76884,231.41626,0.7999999999999999,2.035409526999956
820,2835.6614,267.8792,238.32095,0.7999999999999999,1.9121442820000993
821,2852.5154,485.76154,251.9814,0.7999999999999999,1.9265484039997318
822,2844.053,281.78906,245.70259,0.7999999999999999,1.9626881230001345
823,2839.472,303.86176,225.69035,0.7999999999999999,2.266710186000182
824,2852.7788,278.6184,220.17496,0.7999999999999999,2.2452139899996837
825,2841.909,275.45245,256.88226,0.7999999999999999,2.46508870200023
826,2836.6272,584.0822,220.07535,0.7999999999999999,2.079649410000002
827,2835.6863,1007.6463,221.22903,0.7999999999999999,1.9916941189999307
828,2839.9304,300.3907,233.93535,0.7999999999999999,2.0695861289996174
829,2839.0154,276.48495,253.4106,0.7999999999999999,2.061114903000089
830,2846.5916,276.87125,204.42271,0.7999999999999999,2.000567592000152
831,2835.5725,284.5103,227.7865,0.7999999999999999,2.17162652900015
832,2840.8662,269.7996,235.88716,0.7999999999999999,2.242682969999805
833,2836.097,608.8195,222.62297,0.7999999999999999,2.469651736000287
834,2841.9485,742.10834,202.8099,0.7999999999999999,2.0634349370002383
835,2830.2454,422.0383,230.84961,0.7999999999999999,2.128948634000153
836,2834.5676,992.8183,203.48961,0.7999999999999999,1.9979289269999754
837,2847.8223,994.0444,267.37363,0.7999999999999999,1.952456672000153
838,2846.2063,1009.159,225.57246,0.7999999999999999,1.933481324999775
839,2843.3423,278.95126,274.7552,0.7999999999999999,1.9545477880001272
840,2843.1191,718.80896,224.37773,0.7999999999999999,1.9524973880002108
841,2842.8745,265.6205,204.2834,0.7999999999999999,1.9320005879999371
842,2841.9634,273.4292,209.56555,0.7999999999999999,1.9521117329995832
843,2827.3809,296.56216,239.11372,0.7999999999999999,1.9800635550000152
844,2832.3945,280.9405,224.95752,0.7999999999999999,1.9787054560001707
845,2847.8533,284.48117,236.19331,0.7999999999999999,1.9773835070000132
846,2835.5176,272.529,220.11308,0.7999999999999999,2.0102709779998804
847,2836.5425,271.46237,237.65625,0.7999999999999999,1.9804444260003038
848,2844.034,340.44235,236.8994,0.7999999999999999,2.004502020000018
849,2849.6055,252.7041,248.30386,0.7999999999999999,1.9914554030001455
850,2830.021,302.33325,202.62218,0.7999999999999999,2.0054651850000482
851,2846.0261,276.41602,245.84183,0.7999999999999999,1.9974234309997883
852,2840.4102,637.52716,235.6095,0.7999999999999999,1.9959283569996842
853,2832.5017,304.35382,259.6975,0.7999999999999999,2.0185970960001214
854,2837.026,552.63306,234.77078,0.7999999999999999,1.9950979469999766
855,2853.4229,298.09833,206.39653,0.7999999999999999,2.0053823240000384
856,2852.1936,279.5754,241.51126,0.7999999999999999,1.9887325859999692
857,2843.6055,507.08795,220.77689,0.7999999999999999,1.982588233000115
858,2854.1526,279.94385,206.75008,0.7999999999999999,1.9688922740001544
859,2850.2043,988.58594,216.17378,0.7999999999999999,1.999102383999798
860,2833.7598,262.51392,262.51392,0.7999999999999999,1.9885070400000586
861,2852.1216,278.90518,231.28209,0.7999999999999999,1.9842944080000962
862,2850.9028,291.32248,231.2491,0.7999999999999999,1.902059374000146
863,2869.6338,352.8714,246.03203,0.7999999999999999,1.90689305099977
864,2856.5234,302.9805,232.30281,0.7999999999999999,1.8862124480001512
865,2841.061,579.9008,254.77501,0.7999999999999999,1.8938957989998926
866,2863.1304,278.78247,226.72044,0.7999999999999999,1.8950512530000196
867,2865.8767,290.6168,188.86665,0.7999999999999999,1.9954327280001962
868,2837.3955,300.3574,240.6038,0.7999999999999999,2.0388271580000037
869,2871.236,291.77728,223.29752,0.7999999999999999,1.8795346779998
870,2869.0486,272.67654,227.06734,0.7999999999999999,1.887913634999677
871,2850.125,281.83765,281.83765,0.7999999999999999,1.8762765510000463
872,2859.2136,294.11212,210.63704,0.7999999999999999,2.0577009739999994
873,2846.594,559.5686,219.65881,0.7999999999999999,1.9776444560002346
874,2857.4536,335.4659,229.96904,0.7999999999999999,1.9635999960000845
875,2869.2822,306.48734,245.42973,0.7999999999999999,1.962030612000035
876,2863.2766,252.84464,231.40489,0.7999999999999999,1.915196219000336
877,2859.615,695.04706,217.28941,0.7999999999999999,1.9132079609998982
878,2849.2585,401.65775,259.76108,0.7999999999999999,1.9283356169999024
879,2858.4158,297.1577,260.92502,0.7999999999999999,1.9198811470000692
880,2854.7332,293.0633,246.23924,0.7999999999999999,1.9247517399999197
881,2854.0752,285.84058,246.31119,0.7999999999999999,1.9379560129996207
882,2845.9885,767.8105,239.82964,0.7999999999999999,1.9299480130002848
883,2855.368,380.348,181.3548,0.7999999999999999,2.0828632990001097
884,2843.0676,264.85376,220.14587,0.7999999999999999,1.9354552770000737
885,2848.015,275.48172,222.98662,0.7999999999999999,1.9755483700000696
886,2839.913,283.38278,198.23412,0.7999999999999999,1.9394685259999278
887,2836.0874,289.9661,289.9661,0.7999999999999999,2.0166629029999967
888,2845.0444,468.02863,217.48438,0.7999999999999999,1.9400107520000347
889,2841.2358,460.2962,236.64285,0.7999999999999999,1.9242444989999967
890,2859.1038,468.14816,214.33511,0.7999999999999999,1.9358185589999266
891,2841.4956,956.2912,205.20488,0.7999999999999999,1.9333160239998506
892,2848.7979,288.93094,227.70723,0.7999999999999999,1.9242995060003523
893,2852.6453,996.6369,244.9414,0.7999999999999999,1.9354441929999666
894,2841.5242,961.34033,210.11563,0.7999999999999999,1.9487616549999984
895,2852.8406,294.54056,217.0443,0.7999999999999999,1.9259524399999464
896,226.53935,285.87692,210.8241,0.8999999999999999,1.936987605000013
897,1014.8696,1010.63007,1010.63007,0.8999999999999999,1.9376396839998051
898,1014.8593,1010.76263,1010.76263,0.8999999999999999,1.9309616350001306
899,1014.8789,1011.1253,1010.527,0.8999999999999999,1.918052962999809
900,1014.9891,1010.9598,1010.8096,0.8999999999999999,1.9327446659999623
901,1015.1797,1010.8012,1010.8012,0.8999999999999999,1.923371386999861
902,1015.29315,1010.8727,1010.2119,0.8999999999999999,1.950395664000098
903,1015.94696,1011.13574,1010.6494,0.8999999999999999,1.9231080260001363
904,1015.61395,1010.9086,1010.9086,0.8999999999999999,1.917770007999934
905,1016.73047,1011.17816,1010.83105,0.8999999999999999,1.9258009159998437
906,1023.43945,1011.3305,824.39844,0.8999999999999999,1.9928046529998937
907,1023.0959,1011.9401,825.0335,0.8999999999999999,1.9206569020002462
908,1023.7672,1012.2277,629.29816,0.8999999999999999,1.919040815000244
909,1029.4408,1019.9006,824.58466,0.8999999999999999,1.9786339620000035
910,1024.1326,1020.8934,632.7207,0.8999999999999999,1.9827703199998723
911,1023.5314,1020.9954,38.29807,0.8999999999999999,1.9811339009997937
912,1026.7433,1019.6432,43.848305,0.8999999999999999,1.9654818660001183
913,1027.1528,998.8029,35.069202,0.8999999999999999,1.9566818059997786
914,1027.6029,989.79846,36.044117,0.8999999999999999,1.9643394549998447
915,1027.5751,998.58496,37.445606,0.8999999999999999,1.9717272019997836
916,1027.6173,998.4176,34.987377,0.8999999999999999,1.9696040240000912
917,1027.9271,985.74335,37.714203,0.8999999999999999,2.000910117999865
918,1027.7781,1015.9412,38.769806,0.8999999999999999,1.963594020999608
919,1028.4486,998.8293,40.20888,0.8999999999999999,1.9800114950003262
920,1028.2795,999.09045,40.33267,0.8999999999999999,1.9950761800000691
921,1031.9225,990.57404,37.073277,0.8999999999999999,2.0047519069999
922,1031.5204,998.1852,35.23907,0.8999999999999999,2.0071678520002934
923,1031.651,989.675,37.533295,0.8999999999999999,2.0108044930002507
924,1031.233,997.4875,36.89219,0.8999999999999999,1.9516904780002733
925,1027.8777,998.5495,37.158764,0.8999999999999999,1.975022423000155
926,1031.5977,998.7211,34.68014,0.8999999999999999,2.1287455970000337
927,1031.497,999.3165,36.38028,0.8999999999999999,1.9707810150002842
928,1028.3473,999.2015,37.40183,0.8999999999999999,1.9709548720002203
929,1028.0479,1010.67206,38.688614,0.8999999999999999,1.9806732100000772
930,1028.1974,992.80676,37.288757,0.8999999999999999,1.979154306000055
931,1027.8508,1010.6689,39.14758,0.8999999999999999,1.966297738999856
932,1028.1559,1010.59686,37.952526,0.8999999999999999,1.9597288049999406
933,1028.3153,1011.5219,39.275856,0.8999999999999999,1.977003429999968
934,1028.1703,997.74084,36.898888,0.8999999999999999,1.9290483510003469
935,1028.2987,998.04944,38.078224,0.8999999999999999,2.0010522440002205
936,1028.2743,247.6522,36.039898,0.8999999999999999,1.8682357570000931
937,1027.9153,986.7137,38.877335,0.8999999999999999,1.887710111999695
938,1028.0547,998.0623,38.645584,0.8999999999999999,1.892362377000154
939,1028.3446,1013.22577,36.964397,0.8999999999999999,1.8915655850000803
940,1028.0868,995.5395,37.667248,0.8999999999999999,1.8798850080002012
941,1028.0074,1013.5322,37.200592,0.8999999999999999,2.0795521109998845
942,1028.6826,240.21411,36.85137,0.8999999999999999,1.886785492999934
943,1028.1,464.87262,36.70597,0.8999999999999999,1.8855292079997525
944,1028.1733,300.874,37.467243,0.8999999999999999,1.8853302709999298
945,1028.1707,821.9336,38.86882,0.8999999999999999,1.9984645190002084
946,1028.1396,972.1266,38.570248,0.8999999999999999,2.028898677000143
947,1028.3124,1013.3887,39.491535,0.8999999999999999,2.027222703999996
948,1027.9888,990.5752,35.85093,0.8999999999999999,1.9465539309999258
949,1039.8105,998.8968,286.37778,0.8999999999999999,1.9420311659996514
950,1047.495,1011.0568,974.0379,0.8999999999999999,1.9321061099999497
951,1039.6255,1001.9516,447.7793,0.8999999999999999,2.057503276999796
952,1047.132,974.0382,974.0382,0.8999999999999999,2.1289103180001803
953,1040.0002,987.07745,554.0924,0.8999999999999999,1.971402365999893
954,1040.2699,1000.08344,576.9093,0.8999999999999999,1.928437995999957
955,1047.4845,999.39105,973.7881,0.8999999999999999,1.9490699459997813
956,1047.116,1004.8674,973.6603,0.8999999999999999,1.9374003249999987
957,1046.1127,998.8159,974.27484,0.8999999999999999,1.9322475549997762
958,1040.1559,974.3639,471.183,0.8999999999999999,1.9299071370001002
959,1046.645,999.05756,974.04443,0.8999999999999999,1.9714786999998068
960,1046.0483,988.4131,973.9096,0.8999999999999999,1.9789925109998876
961,1040.3424,974.25616,608.5661,0.8999999999999999,1.9458253669999976
962,1047.2932,974.1367,973.81415,0.8999999999999999,2.593041959999937
963,1047.0615,983.99164,973.96075,0.8999999999999999,2.080721228999664
964,1039.9717,984.1408,532.1403,0.8999999999999999,2.03658690400016
965,1046.3479,984.12445,133.86234,0.8999999999999999,2.0044574050002666
966,1042.6471,949.338,377.01926,0.8999999999999999,2.0010260259996357
967,1042.8667,998.8249,334.7093,0.8999999999999999,1.9198127419999764
968,1043.2356,995.36444,371.316,0.8999999999999999,1.9786655900002188
969,1043.4213,974.4248,469.9498,0.8999999999999999,2.021798235999995
970,1043.4349,975.264,224.8066,0.8999999999999999,1.8703452720001223
971,1043.7142,996.9787,888.44904,0.8999999999999999,1.8690992859997095
972,1043.222,995.8229,257.14792,0.8999999999999999,1.8760865379999814
973,1043.4537,971.18964,401.6879,0.8999999999999999,1.9708397979998153
974,1043.3876,971.06885,372.96524,0.8999999999999999,1.9300069020000592
975,1043.4711,980.85205,529.4468,0.8999999999999999,2.0268958669998938
976,1043.3472,973.77747,175.15164,0.8999999999999999,1.922570351000104
977,1043.318,970.9547,576.09393,0.8999999999999999,1.9248957739996513
978,1043.1495,622.52527,622.52527,0.8999999999999999,1.9168358209999496
979,1043.4589,991.4848,155.11345,0.8999999999999999,2.043107636000059
980,1043.4016,991.2917,285.41846,0.8999999999999999,1.9147525829998813
981,1043.5214,990.64594,371.14044,0.8999999999999999,1.9160962040000413
982,1043.739,646.1486,330.40875,0.8999999999999999,1.9181689550000556
983,1043.3641,997.8541,411.83887,0.8999999999999999,2.14829068500012
984,1043.5785,998.1011,456.7928,0.8999999999999999,1.940581026000018
985,1043.3906,997.5553,169.74577,0.8999999999999999,1.9447100229999705
986,1043.7096,997.8129,726.6458,0.8999999999999999,1.9705798740005775
987,1043.6677,975.44867,245.84378,0.8999999999999999,1.9333249450000949
988,1043.9194,995.5875,729.491,0.8999999999999999,1.9639381019997018
989,1043.5924,971.7508,274.13467,0.8999999999999999,1.9953567120001026
990,1043.7816,973.75977,573.2923,0.8999999999999999,2.0900471929999185
991,1043.8639,687.5846,241.05518,0.8999999999999999,2.043439948000014
992,1043.4137,1006.56506,733.6115,0.8999999999999999,2.0360982269994565
993,1043.7106,973.85754,578.0611,0.8999999999999999,2.0475979550001284
994,1043.6182,975.2002,223.51753,0.8999999999999999,2.38258167999993
995,1043.7441,733.2261,441.18106,0.8999999999999999,2.1123095800003284
996,1043.5798,579.082,372.3313,0.8999999999999999,2.029197277000094
997,1043.6864,995.1326,572.63104,0.8999999999999999,2.1812059329995463
998,1043.9379,770.6672,336.91672,0.8999999999999999,2.1813736209996932
999,1043.6475,998.9172,443.07162,0.8999999999999999,2.073278166999444
1000,1046.3137,967.5871,226.21094,0.8999999999999999,2.006566351999936
1001,1043.5923,997.8979,416.3492,0.8999999999999999,2.0524034159998337
1002,1044.9999,961.85077,177.57738,0.8999999999999999,1.9332324580000204
1003,1043.8301,995.8585,383.29877,0.8999999999999999,1.9862877269997625
1004,1043.8473,996.46234,273.6539,0.8999999999999999,2.0247175229997083
1005,1045.4348,995.4396,329.92856,0.8999999999999999,1.9934530820000873
1006,1043.691,992.42773,433.95084,0.8999999999999999,1.9693386790004297
1007,1047.0134,981.68066,175.71124,0.8999999999999999,2.010061055000733
1008,1043.9364,967.9266,417.3497,0.8999999999999999,2.34580463400016
1009,1050.3865,973.97284,973.97284,0.8999999999999999,2.048771883999507
1010,1043.371,973.8494,231.42027,0.8999999999999999,2.0626325199991697
1011,1043.5917,998.2096,380.98108,0.8999999999999999,1.9988232830000925
1012,1043.4977,998.5306,378.3635,0.8999999999999999,2.067939208000098
1013,1043.3782,989.3969,338.94193,0.8999999999999999,2.1548383539993665
1014,1043.4814,738.18915,555.3476,0.8999999999999999,2.2640994439998394
1015,1043.6703,1000.4381,625.6477,0.8999999999999999,2.407415963999483
1016,1043.4772,984.9338,233.11856,0.8999999999999999,2.1998404480000318
1017,1043.5697,961.1631,285.30515,0.8999999999999999,1.946676536999803
1018,1043.5903,961.00354,263.38828,0.8999999999999999,1.9250704199994289
1019,1043.805,975.16797,730.2166,0.8999999999999999,2.011798604999967
1020,1043.5663,998.82733,353.43802,0.8999999999999999,2.116851513000256
1021,1043.6642,999.2797,212.08789,0.8999999999999999,1.9173473979999471
1022,1043.8236,999.3504,370.53226,0.8999999999999999,1.9191101320002417
1023,1043.389,969.5754,405.13925,0.8999999999999999,1.9237183310006003
1024,1043.5094,969.53577,599.1789,0.8999999999999999,1.9218074809996324
1025,1043.2438,998.8185,281.31592,0.8999999999999999,1.9160134169997036
1026,1043.4514,971.83417,260.96524,0.8999999999999999,1.9209155179996742
1027,1043.6237,605.5341,304.97665,0.8999999999999999,1.9290276419997099
1028,1043.54,995.79425,288.98752,0.8999999999999999,1.9160767049997958
1029,1050.7137,996.63226,973.72235,0.8999999999999999,2.005849116000718
1030,1043.4436,973.80225,299.17883,0.8999999999999999,1.9257367419995717
1031,1043.5791,1000.22784,393.3762,0.8999999999999999,2.02922115399997
1032,1043.6998,1023.7204,255.26805,0.8999999999999999,2.140171432999523
1033,1043.5103,970.8605,374.26678,0.8999999999999999,1.9386860180002259
1034,1043.3241,998.39764,327.68362,0.8999999999999999,1.9464003020002565
1035,1043.7074,994.45294,370.38806,0.8999999999999999,1.9367141949996949
1036,1043.6705,993.7753,570.70734,0.8999999999999999,1.9511780980001276
1037,1043.4965,974.69965,428.52206,0.8999999999999999,1.936872676999883
1038,1043.7616,994.4479,305.90298,0.8999999999999999,1.9370139000002382
1039,1043.5734,971.1857,369.66464,0.8999999999999999,1.882287235000149
1040,1043.586,967.3213,373.62192,0.8999999999999999,2.0490832719997343
1041,1043.5306,987.0295,328.10178,0.8999999999999999,2.0369133519998286
1042,1046.958,997.83685,211.05586,0.8999999999999999,1.9956786129996544
1043,1047.7852,973.63495,532.24554,0.8999999999999999,2.1092318399996657
1044,1047.8125,974.7467,416.05908,0.8999999999999999,1.9190093959996375
1045,1048.1771,1011.8167,245.33183,0.8999999999999999,1.9280150750000757
1046,1047.5472,973.6969,252.15117,0.8999999999999999,1.9415810029995555
1047,1047.473,994.24915,251.13394,0.8999999999999999,2.1995691050005917
1048,1048.1135,954.5596,256.3569,0.8999999999999999,2.0637176979998912
1049,1047.9381,971.0828,334.10626,0.8999999999999999,1.9147021400003723
1050,1047.8866,974.701,526.39716,0.8999999999999999,1.9209471249996568
1051,1048.0468,982.12616,258.2558,0.8999999999999999,1.9406085099999473
1052,1048.0282,970.5512,336.7712,0.8999999999999999,1.9908740250002666
1053,1047.7682,967.6385,223.23851,0.8999999999999999,1.9933342799995444
1054,1048.0718,971.1753,216.33585,0.8999999999999999,2.0545075920008458
1055,1047.9125,956.7965,219.17998,0.8999999999999999,2.0163234609999563
1056,1048.0638,970.5878,359.88483,0.8999999999999999,2.0343250199994145
1057,1047.9958,974.0726,176.08133,0.8999999999999999,2.0212248390007517
1058,1047.9359,967.5602,242.76012,0.8999999999999999,2.042945187999976
1059,1047.9752,996.2493,261.59137,0.8999999999999999,2.013349281000046
1060,1047.974,761.913,222.08809,0.8999999999999999,1.9051692650000405
1061,1048.2844,974.5356,258.6097,0.8999999999999999,1.8831681479996405
1062,1048.0775,974.46545,288.70956,0.8999999999999999,1.9053971260000253
1063,1047.9089,970.6533,257.08838,0.8999999999999999,1.88855281799988
1064,1048.0745,987.77814,255.92818,0.8999999999999999,1.96002486100042
1065,1047.743,974.07733,536.90204,0.8999999999999999,2.0768899159993452
1066,1048.1561,1000.65155,333.04483,0.8999999999999999,1.9645962810000128
1067,1048.015,857.8969,175.84502,0.8999999999999999,2.0238480819998586
1068,1048.0603,949.61426,333.11603,0.8999999999999999,1.99604868500046
1069,1048.0498,1004.8044,172.6851,0.8999999999999999,1.993120366999392
1070,1070.7098,1002.31,998.98596,0.8999999999999999,1.9885480869997991
1071,1065.3502,999.08905,999.08905,0.8999999999999999,2.0225243670001873
1072,1073.6907,998.9479,998.9479,0.8999999999999999,1.9726715810002133
1073,1062.6047,999.3173,999.3173,0.8999999999999999,2.040528839000217
1074,1067.9591,999.66327,999.66327,0.8999999999999999,1.9776612949999617
1075,1065.1555,1001.72015,999.10126,0.8999999999999999,2.020140423000157
1076,1070.791,999.18695,999.18695,0.8999999999999999,1.9278740280005877
1077,1070.5951,999.6463,999.38995,0.8999999999999999,2.2489075269995737
1078,1067.2834,999.35736,998.7332,0.8999999999999999,1.9376913720006996
1079,1075.8864,1003.4033,998.5148,0.8999999999999999,1.941110734999711
1080,1070.6395,1024.5101,999.2129,0.8999999999999999,1.9378775490004045
1081,1069.025,1019.04315,998.8835,0.8999999999999999,1.9532077889998618
1082,1073.9534,1010.4277,999.42596,0.8999999999999999,1.9731916889995773
1083,1072.3383,1022.3804,998.9306,0.8999999999999999,1.931035747000351
1084,1075.5038,1005.95746,999.6214,0.8999999999999999,1.9246818960000383
1085,1070.3707,1004.4674,999.45764,0.8999999999999999,1.9322136920000048
1086,1078.2052,1021.8758,998.9318,0.8999999999999999,1.927203320999979
1087,1071.7594,1021.72406,998.7785,0.8999999999999999,1.9242743019995032
1088,1075.532,999.4043,998.9256,0.8999999999999999,1.9258777469995039
1089,1073.1771,1022.07697,998.8083,0.8999999999999999,2.118170232999546
1090,1071.4397,999.5965,998.853,0.8999999999999999,2.127294608999364
1091,1071.8333,1024.2365,999.1593,0.8999999999999999,1.9673746519993074
1092,1075.9064,1000.2207,998.7887,0.8999999999999999,2.031137509000473
1093,1070.1283,1020.4897,998.8883,0.8999999999999999,1.9762981270005184
1094,1076.2725,999.2137,998.61475,0.8999999999999999,1.9601106749996688
1095,1073.5438,1019.0377,999.04816,0.8999999999999999,2.2678684800002884
1096,1074.3129,1024.819,998.70087,0.8999999999999999,1.949956387000384
1097,1073.0067,1031.4713,998.8629,0.8999999999999999,1.954776927000239
1098,1071.7499,1006.75507,998.6764,0.8999999999999999,2.1664761559995895
1099,1074.1093,1008.88544,999.1927,0.8999999999999999,2.1673800580001625
1100,1075.2085,1020.0179,998.7961,0.8999999999999999,1.968320500000118
1101,1074.3716,1006.8754,999.1583,0.8999999999999999,2.0404192810001405
1102,1076.0455,1004.5498,998.67523,0.8999999999999999,2.3057632290001493
1103,1069.6415,1002.89825,999.31506,0.8999999999999999,1.99621695299993
1104,1075.6965,1003.0617,999.7213,0.8999999999999999,1.919283023999924
1105,1074.6908,1022.137,998.7342,0.8999999999999999,1.917479609000111
1106,1076.7008,1002.8714,998.57776,0.8999999999999999,1.9237461299999268
1107,1073.1753,1003.6574,999.15186,0.8999999999999999,1.9266254030007985
1108,1075.1044,999.7388,998.35077,0.8999999999999999,1.9197951750002176
1109,1074.9867,1000.4279,998.89764,0.8999999999999999,1.9097721280004407
1110,1071.5569,1011.7869,999.03174,0.8999999999999999,1.9264419659994019
1111,1072.2965,1016.8914,998.58673,0.8999999999999999,1.9190082189998066
1112,1076.5917,1018.1945,999.9757,0.8999999999999999,1.9406627189991923
1113,1070.2495,1033.4445,998.41077,0.8999999999999999,1.9631044919997294
1114,1071.9668,1008.6613,998.85516,0.8999999999999999,1.9385468039999978
1115,1070.1672,1008.2028,999.63947,0.8999999999999999,1.945963459000268
1116,1072.6653,1016.60126,998.9582,0.8999999999999999,2.0201003319998563
1117,1073.4847,1030.0165,998.9422,0.8999999999999999,2.2524122779996105
1118,1069.653,1024.1132,999.33734,0.8999999999999999,1.934243054000035
1119,1073.9127,1018.1411,998.8346,0.8999999999999999,1.9769460090001303
1120,1084.3378,1000.61536,984.0368,0.8999999999999999,1.9853080009997939
1121,1100.5504,1000.99945,985.4891,0.8999999999999999,2.003801676999501
1122,1092.8102,1001.52747,984.5215,0.8999999999999999,2.0094448810004906
1123,1090.9562,1022.6679,983.59735,0.8999999999999999,2.003805967000517
1124,1094.974,1022.247,943.6442,0.8999999999999999,2.011228934999963
1125,1085.9838,1016.58734,896.4588,0.8999999999999999,2.0026005170002463
1126,1099.9213,1016.902,988.27374,0.8999999999999999,1.9937227309992522
1127,1090.3989,1007.8834,792.0165,0.8999999999999999,2.0116720919995714
1128,1093.1774,999.3375,657.9533,0.8999999999999999,2.0390281360005247
1129,1087.4838,1031.0873,894.5841,0.8999999999999999,1.93107238399989
1130,1092.4125,1031.997,871.6738,0.8999999999999999,1.942135130000679
1131,1072.5305,1032.6428,998.56586,0.8999999999999999,1.9812356120000914
1132,1074.0387,1006.75745,999.05707,0.8999999999999999,1.9948598969995146
1133,1075.148,1015.48505,998.8893,0.8999999999999999,2.022505158000058
1134,1071.9086,1015.52875,999.3188,0.8999999999999999,2.038077878999502
1135,1077.813,1027.6487,999.2299,0.8999999999999999,2.096306693999395
1136,1073.4683,1004.1955,999.2033,0.8999999999999999,1.9338341500006209
1137,1074.8265,1020.8256,998.94183,0.8999999999999999,1.9547864940004729
1138,1087.4492,1031.3002,1001.5618,0.8999999999999999,1.9571350020005411
1139,1070.6777,1029.9526,999.3888,0.8999999999999999,1.943319959999826
1140,1076.8384,1032.4846,999.10254,0.8999999999999999,1.9935982659999354
1141,1071.4506,1023.17694,999.6053,0.8999999999999999,1.9952797640007702
1142,1069.6045,1024.9437,1000.8339,0.8999999999999999,1.950432704999912
1143,1071.0416,1024.3213,999.30176,0.8999999999999999,1.9434165729999222
1144,1070.6927,1022.43634,999.04877,0.8999999999999999,1.89483246600048
1145,1075.22,1015.09326,999.03107,0.8999999999999999,1.889413070000046
1146,1074.4062,1020.811,999.366,0.8999999999999999,1.8918516789999558
1147,1081.2863,1016.16095,998.7373,0.8999999999999999,1.88348741199934
1148,1076.8793,1024.5631,998.5304,0.8999999999999999,1.8771101919992361
1149,1075.7296,1025.055,999.14026,0.8999999999999999,1.8871396620006635
1150,1075.9381,1009.24786,999.55725,0.8999999999999999,1.8917696540001998
1151,1073.6727,1014.4678,999.36975,0.8999999999999999,1.8767618000001676
1152,1074.4169,1019.4578,998.14514,0.8999999999999999,1.8822320859999309
1153,1066.7396,1009.6419,998.6476,0.8999999999999999,1.877178021999498
1154,1072.1265,1007.8888,999.2619,0.8999999999999999,2.055401126000106
1155,1074.3379,1041.2681,999.01953,0.8999999999999999,1.8867316420000861
