action_index,generation,best_loss,median_loss,candidate_count
0,0,0.24776659905910492,0.25379878282546997,5
0,1,0.24776658415794373,0.25303345918655396,7
0,2,0.24352990090847015,0.2500011622905731,9
0,3,0.24218246340751648,0.2517600655555725,9
0,4,0.24042199552059174,0.24887299537658691,11
0,5,0.23958352208137512,0.2503165304660797,10
0,6,0.23821435868740082,0.24889379739761353,10
0,7,0.23221929371356964,0.24873779714107513,11
0,8,0.23221929371356964,0.24845947325229645,9
0,9,0.23221929371356964,0.24324750900268555,10
1,0,0.2623122036457062,0.2740732431411743,5
1,1,0.24026641249656677,0.27552810311317444,6
1,2,0.23578764498233795,0.26689890027046204,6
1,3,0.23578764498233795,0.26689890027046204,6
1,4,0.22834843397140503,0.26689890027046204,6
1,5,0.22236481308937073,0.24824699759483337,8
1,6,0.22236481308937073,0.2612195312976837,7
1,7,0.21774490177631378,0.22826899588108063,12
1,8,0.21508637070655823,0.22496123611927032,13
1,9,0.20886430144309998,0.22834379971027374,11
2,0,0.32338079810142517,0.3590874969959259,7
2,1,0.32295742630958557,0.359900638461113,10
2,2,0.2877807021141052,0.3283073604106903,7
2,3,0.28532740473747253,0.3228113204240799,8
2,4,0.24018476903438568,0.2784070670604706,11
2,5,0.24018476903438568,0.3283073604106903,9
2,6,0.24018476903438568,0.32800132036209106,11
2,7,0.23920786380767822,0.26508402824401855,13
2,8,0.2249489277601242,0.26157402992248535,15
2,9,0.2249489277601242,0.3046654760837555,13
