position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,9,0.0030498106498271227,0.0034957462921738625,104.0999984741211,0.0030498814303427935,0.0034992967266589403,103.70000457763672,[]
1,8,0.00304980855435133,0.0034968636464327574,103.9000015258789,0.0030498902779072523,0.0034994769375771284,103.5999984741211,[]
2,6,0.0030498080886900425,0.003496792633086443,103.9000015258789,0.003049889812245965,0.0034994655288755894,103.70000457763672,[]
3,7,0.0030498080886900425,0.0034967786632478237,103.9000015258789,0.0030498895794153214,0.00349946366623044,103.70000457763672,[]
4,3,0.003049807157367468,0.0034966275561600924,104.0,0.0030498881824314594,0.0034994392190128565,103.70000457763672,[]
5,4,0.003049807157367468,0.0034966261591762304,104.0,0.0030498881824314594,0.0034994392190128565,103.70000457763672,[]
6,5,0.003049807157367468,0.0034961483906954527,104.0999984741211,0.003049884457141161,0.0034993626177310944,103.70000457763672,[]
7,1,0.0030498069245368242,0.003496600314974785,104.0,0.0030498881824314594,0.0034994352608919144,103.70000457763672,[]
8,2,0.003049807157367468,0.0034961856435984373,104.0999984741211,0.0030498846899718046,0.003499368904158473,103.70000457763672,[]
9,0,0.003032544394955039,0.0036143807228654623,121.70000457763672,0.003013941226527095,0.0035737124271690845,117.70000457763672,[]
