generation,best_loss,median_loss,finite_fitness_fraction
0,0.03999404236674309,0.09883065521717072,1.0
1,0.03999404236674309,0.060343414545059204,1.0
2,0.03999404236674309,0.055006206035614014,1.0
3,0.03999404236674309,0.048468269407749176,1.0
4,0.036254409700632095,0.047152288258075714,1.0
5,0.036254409700632095,0.047076109796762466,1.0
6,0.036254409700632095,0.04082079976797104,1.0
7,0.0360749326646328,0.04059050977230072,1.0
8,0.0360749326646328,0.04056675732135773,1.0
9,0.0360749326646328,0.03901902958750725,1.0
10,0.0360749326646328,0.036254409700632095,1.0
11,0.0360749326646328,0.036254409700632095,1.0
12,0.0360749326646328,0.036254409700632095,1.0
13,0.0360749326646328,0.0360749326646328,1.0
14,0.0360749326646328,0.0360749326646328,1.0
15,0.0360749326646328,0.0360749326646328,1.0
16,0.0360749326646328,0.0360749326646328,1.0
17,0.0360749326646328,0.0360749326646328,1.0
18,0.0360749326646328,0.0360749326646328,1.0
19,0.0360749326646328,0.0360749326646328,1.0
20,0.0360749326646328,0.0360749326646328,1.0
21,0.0360749326646328,0.0360749326646328,1.0
22,0.03524273633956909,0.0360749326646328,1.0
23,0.03524273633956909,0.0360749326646328,1.0
24,0.03524273633956909,0.0360749326646328,1.0
25,0.03524273633956909,0.0360749326646328,1.0
26,0.03524273633956909,0.0360749326646328,1.0
27,0.03494403511285782,0.0360749326646328,1.0
28,0.03494403511285782,0.0360749326646328,1.0
29,0.03494403511285782,0.0360749326646328,1.0
30,0.03494403511285782,0.03524273633956909,1.0
31,0.03494403511285782,0.03524273633956909,1.0
32,0.03494403511285782,0.03524273633956909,1.0
33,0.03494403511285782,0.03524273633956909,1.0
34,0.03494403511285782,0.03524273633956909,1.0
35,0.03494403511285782,0.03524273633956909,1.0
36,0.034939657896757126,0.03494403511285782,1.0
37,0.034939657896757126,0.03494403511285782,1.0
38,0.034939657896757126,0.03494403511285782,1.0
39,0.034939657896757126,0.03494403511285782,1.0
40,0.034939657896757126,0.03494403511285782,1.0
41,0.034939657896757126,0.03494403511285782,1.0
42,0.034939657896757126,0.03494403511285782,1.0
43,0.034939657896757126,0.03494403511285782,1.0
44,0.034939657896757126,0.03494403511285782,1.0
45,0.034939657896757126,0.03494403511285782,1.0
46,0.03434745967388153,0.03494403511285782,1.0
47,0.03434745967388153,0.03494403511285782,1.0
48,0.03434745967388153,0.034939657896757126,1.0
49,0.03432411700487137,0.034939657896757126,1.0
