generation,best_loss,median_loss,finite_fitness_fraction
0,0.033328305929899216,0.0791466236114502,1.0
1,0.031136075034737587,0.05524600297212601,1.0
2,0.031136075034737587,0.0448325015604496,1.0
3,0.031136075034737587,0.03631957620382309,1.0
4,0.031136075034737587,0.03407646343111992,1.0
5,0.028926076367497444,0.033709924668073654,1.0
6,0.028926076367497444,0.032747626304626465,1.0
7,0.028917735442519188,0.032469265162944794,1.0
8,0.02844979427754879,0.03235146403312683,1.0
9,0.027427775785326958,0.032309647649526596,1.0
10,0.027427775785326958,0.03163629770278931,1.0
11,0.026861734688282013,0.030485006049275398,1.0
12,0.02599582076072693,0.029658645391464233,1.0
13,0.02599582076072693,0.029211075976490974,1.0
14,0.02599582076072693,0.02879246138036251,1.0
15,0.02599582076072693,0.028417574241757393,1.0
16,0.02599582076072693,0.02799501270055771,1.0
17,0.02598596177995205,0.027748800814151764,1.0
18,0.02572469413280487,0.027578826993703842,1.0
19,0.024847615510225296,0.027421845123171806,1.0
20,0.024847615510225296,0.02707698382437229,1.0
21,0.02251204289495945,0.0268748439848423,1.0
22,0.02251204289495945,0.026790518313646317,1.0
23,0.02251204289495945,0.026650942862033844,1.0
24,0.02251204289495945,0.026574887335300446,1.0
25,0.02251204289495945,0.026511378586292267,1.0
26,0.02251204289495945,0.026425184682011604,1.0
27,0.02251204289495945,0.02628932148218155,1.0
28,0.02251204289495945,0.02622801996767521,1.0
29,0.02251204289495945,0.026209859177470207,1.0
30,0.02251204289495945,0.026189088821411133,1.0
31,0.02251204289495945,0.026102568954229355,1.0
32,0.02251204289495945,0.025991668924689293,1.0
33,0.02251204289495945,0.02593187987804413,1.0
34,0.02251204289495945,0.02586793154478073,1.0
35,0.02251204289495945,0.025826841592788696,1.0
36,0.02251204289495945,0.025805935263633728,1.0
37,0.02251204289495945,0.025758054107427597,1.0
38,0.02251204289495945,0.02574591152369976,1.0
39,0.02251204289495945,0.02570362761616707,1.0
40,0.02251204289495945,0.02569546550512314,1.0
41,0.02251204289495945,0.02567630261182785,1.0
42,0.02251204289495945,0.02566804736852646,1.0
43,0.02251204289495945,0.025632789358496666,1.0
44,0.02251204289495945,0.02554500102996826,1.0
45,0.02251204289495945,0.02548818290233612,1.0
46,0.02251204289495945,0.02548198588192463,1.0
47,0.02251204289495945,0.025435928255319595,1.0
48,0.02251204289495945,0.02540779858827591,1.0
49,0.02251204289495945,0.02540779858827591,1.0
