position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,9,0.02444487437605858,0.06097695231437683,4.800000190734863,0.024048835039138794,0.06719589978456497,5.300000190734863,"[-2.2937028408050537, 1.0980770587921143]"
1,8,0.024429921060800552,0.052306052297353745,5.200000286102295,0.023810559883713722,0.05373074859380722,5.599999904632568,"[-3.0663511753082275, 0.7730957269668579]"
2,7,0.024336157366633415,0.05874690040946007,7.400000095367432,0.02344217710196972,0.06424319744110107,6.900000095367432,"[-44.03289031982422, 1.6407549381256104]"
3,6,0.024297241121530533,0.05754028260707855,5.599999904632568,0.02393561415374279,0.06148121878504753,6.099999904632568,"[-10.044772148132324, 2.7139570713043213]"
4,5,0.024207737296819687,0.05070141330361366,5.5,0.024093082174658775,0.05127192661166191,5.800000190734863,"[-1.2672563791275024, 0.8799906373023987]"
5,4,0.02408549189567566,0.058031369000673294,5.700000286102295,0.02390986867249012,0.060995858162641525,6.200000286102295,"[-12.075885772705078, 2.8691985607147217]"
6,3,0.023348836228251457,0.06037185713648796,5.800000190734863,0.022524049505591393,0.05996732786297798,7.400000095367432,"[-0.915575385093689, 0.5793116092681885]"
7,2,0.023274900391697884,0.07921034097671509,6.700000286102295,0.021746084094047546,0.06512606143951416,7.599999904632568,"[-1.2338099479675293, 0.6185084581375122]"
8,1,0.02298344299197197,0.07298439741134644,6.300000190734863,0.022306539118289948,0.06724204868078232,6.599999904632568,"[-1.89299476146698, 0.8117214441299438]"
9,0,0.02251204289495945,0.05718553811311722,6.5,0.022277401760220528,0.06117658317089081,6.599999904632568,"[-1.2850064039230347, 0.697543740272522]"
