action_index,generation,best_loss,median_loss,candidate_count
0,0,0.17199130356311798,0.19709889590740204,5
0,1,0.16933543980121613,0.1845451071858406,4
0,2,0.15368632972240448,0.1845451071858406,4
0,3,0.13059240579605103,0.16823890805244446,7
0,4,0.12958699464797974,0.16713372617959976,6
0,5,0.11173173785209656,0.15384338796138763,6
0,6,0.11173173785209656,0.13323475420475006,8
0,7,0.11173173785209656,0.13103771954774857,10
0,8,0.10931149125099182,0.12255623191595078,12
0,9,0.1083962619304657,0.12702162563800812,11
0,10,0.09112638235092163,0.11856499686837196,12
0,11,0.09112638235092163,0.11913583427667618,13
0,12,0.09112638235092163,0.11743020638823509,14
0,13,0.09112638235092163,0.11913583427667618,13
0,14,0.09064757078886032,0.11913583427667618,13
0,15,0.08976147323846817,0.11092440783977509,13
0,16,0.0897165909409523,0.11296966671943665,12
0,17,0.08732347935438156,0.1150149255990982,11
0,18,0.08728425949811935,0.11296966671943665,12
0,19,0.08728425949811935,0.11092440783977509,13
0,20,0.08728425949811935,0.11092440783977509,13
0,21,0.08728425949811935,0.11092440783977509,13
0,22,0.08728425949811935,0.10908972471952438,14
0,23,0.08408547937870026,0.11596156656742096,11
0,24,0.08408547937870026,0.118006132543087,11
0,25,0.08408547937870026,0.11848055198788643,10
0,26,0.08408547937870026,0.11848055198788643,10
0,27,0.07920356839895248,0.118006132543087,11
0,28,0.07920356839895248,0.118006132543087,11
0,29,0.07920356839895248,0.11341962963342667,11
0,30,0.07920356839895248,0.11341962963342667,11
0,31,0.07498238980770111,0.09905427694320679,13
0,32,0.07498238980770111,0.09905427694320679,13
0,33,0.07498238980770111,0.09905427694320679,13
0,34,0.07498238980770111,0.09905427694320679,13
0,35,0.07498238980770111,0.09328614547848701,14
0,36,0.07498238980770111,0.08615361899137497,14
0,37,0.07498238980770111,0.08615361899137497,14
0,38,0.07498238980770111,0.08577916026115417,15
0,39,0.07498238980770111,0.08652807772159576,13
0,40,0.07498238980770111,0.08616351336240768,15
0,41,0.07498238980770111,0.08586794883012772,14
0,42,0.07498238980770111,0.09792030230164528,12
0,43,0.07498238980770111,0.08595673739910126,13
0,44,0.07498238980770111,0.1098838672041893,11
0,45,0.07498238980770111,0.09792030230164528,12
0,46,0.07498238980770111,0.1098838672041893,13
0,47,0.07198101282119751,0.09791494905948639,14
0,48,0.07198101282119751,0.08594603091478348,15
0,49,0.07198101282119751,0.08594603091478348,15
0,50,0.07198101282119751,0.09791494905948639,14
0,51,0.07198101282119751,0.1098838672041893,13
0,52,0.07198101282119751,0.1098838672041893,13
0,53,0.07198101282119751,0.0969330295920372,14
0,54,0.07198101282119751,0.0969330295920372,14
0,55,0.07198101282119751,0.0969330295920372,14
0,56,0.07198101282119751,0.1098838672041893,13
0,57,0.0717654600739479,0.0969330295920372,14
0,58,0.0717654600739479,0.0969330295920372,14
0,59,0.0715547502040863,0.11283424869179726,12
0,60,0.0715547502040863,0.11283424869179726,12
0,61,0.0715547502040863,0.11283424869179726,12
0,62,0.07128775119781494,0.0969330295920372,14
0,63,0.07120580971240997,0.1098838672041893,13
0,64,0.07120580971240997,0.1098838672041893,13
0,65,0.07056260854005814,0.0969330295920372,14
0,66,0.06883522123098373,0.0969330295920372,14
0,67,0.06883522123098373,0.09680270403623581,14
0,68,0.06883522123098373,0.0839821919798851,15
0,69,0.06883522123098373,0.0839821919798851,15
0,70,0.06768972426652908,0.08355545252561569,15
0,71,0.06768972426652908,0.08355545252561569,15
0,72,0.06768972426652908,0.08355545252561569,15
0,73,0.06409913301467896,0.07951128482818604,16
0,74,0.06409913301467896,0.08355545252561569,15
0,75,0.06409913301467896,0.07821085676550865,16
0,76,0.06409913301467896,0.07821085676550865,16
0,77,0.06409913301467896,0.07821085676550865,16
0,78,0.06409913301467896,0.07821085676550865,16
0,79,0.06409913301467896,0.0965893343091011,14
0,80,0.06409913301467896,0.0965893343091011,14
0,81,0.06337311863899231,0.10962321609258652,13
0,82,0.06337311863899231,0.10962321609258652,13
0,83,0.06337311863899231,0.10962321609258652,13
0,84,0.06337311863899231,0.10962321609258652,13
0,85,0.06325481832027435,0.10962321609258652,13
0,86,0.06325481832027435,0.11270392313599586,12
0,87,0.06325481832027435,0.08355545252561569,15
0,88,0.06325481832027435,0.08355545252561569,15
0,89,0.06325481832027435,0.08355545252561569,15
0,90,0.06325481832027435,0.08355545252561569,15
0,91,0.06325481832027435,0.07534804195165634,16
0,92,0.06325481832027435,0.07534804195165634,16
0,93,0.06325481832027435,0.07534804195165634,16
0,94,0.06325481832027435,0.07449116185307503,16
0,95,0.06325481832027435,0.07448798790574074,16
0,96,0.06325481832027435,0.07448798790574074,16
0,97,0.06325481832027435,0.10962321609258652,13
0,98,0.06295222043991089,0.11270392313599586,12
0,99,0.06295222043991089,0.11270392313599586,12
1,0,0.2027001976966858,0.24744701385498047,4
1,1,0.19541224837303162,0.23339715600013733,6
1,2,0.1913445144891739,0.21954606473445892,8
1,3,0.15528278052806854,0.21407563239336014,8
1,4,0.15528278052806854,0.20098932087421417,11
1,5,0.15528278052806854,0.1830521523952484,12
1,6,0.14910194277763367,0.18584780395030975,11
1,7,0.14910194277763367,0.18584780395030975,11
1,8,0.14910194277763367,0.1910632774233818,10
1,9,0.14613895118236542,0.17454098165035248,12
1,10,0.1448141485452652,0.17454098165035248,12
1,11,0.14006534218788147,0.16261599957942963,14
1,12,0.14006534218788147,0.16261599957942963,14
1,13,0.14006534218788147,0.1632341593503952,13
1,14,0.13463124632835388,0.16199783980846405,17
1,15,0.13463124632835388,0.1632341593503952,15
1,16,0.13463124632835388,0.1632341593503952,15
1,17,0.13383635878562927,0.16551951318979263,14
1,18,0.13383635878562927,0.1632341593503952,15
1,19,0.13383635878562927,0.16866831481456757,12
1,20,0.13131816685199738,0.16673922538757324,13
1,21,0.13109150528907776,0.16673922538757324,13
1,22,0.12590210139751434,0.1632341593503952,15
1,23,0.12584830820560455,0.166626438498497,13
1,24,0.12584830820560455,0.166626438498497,13
1,25,0.12584830820560455,0.15874435752630234,14
1,26,0.12394941598176956,0.15086227655410767,15
1,27,0.12394941598176956,0.1454414427280426,17
1,28,0.12394941598176956,0.1454414427280426,17
1,29,0.12394941598176956,0.1454414427280426,17
1,30,0.12394941598176956,0.1466425657272339,16
1,31,0.12394941598176956,0.1454414427280426,17
1,32,0.12394941598176956,0.14452379196882248,18
1,33,0.12394941598176956,0.13960539549589157,18
1,34,0.12394941598176956,0.14357884228229523,17
1,35,0.12394941598176956,0.13940636813640594,18
1,36,0.12394941598176956,0.13940636813640594,18
1,37,0.12394941598176956,0.13823750615119934,18
1,38,0.12394941598176956,0.13523389399051666,19
