generation,max_fitness,mean_fitness,evaluation_time
0,312.358642578125,37.15189743041992,18.45766946004005
1,311.9976501464844,58.57981872558594,4.3135853029671125
2,691.0465698242188,87.31758880615234,3.1611641370109282
3,601.8180541992188,100.35304260253906,3.1211113359895535
4,616.6204223632812,128.80108642578125,4.761685227975249
5,668.0796508789062,162.43128967285156,4.231663635990117
6,695.3853759765625,177.2533721923828,3.227386352024041
7,982.0974731445312,215.583740234375,2.9342400989844464
8,975.4382934570312,221.2030487060547,3.806841055979021
9,982.3687744140625,250.24549865722656,4.1301481209811755
10,980.9794921875,271.1463317871094,4.189463415008504
11,991.3544921875,262.16680908203125,2.8721957309753634
12,1005.5833129882812,326.69256591796875,4.307208593992982
13,1003.3978881835938,278.59307861328125,4.112104295985773
14,1005.26025390625,315.3349914550781,3.302226992964279
15,1015.1373291015625,363.1799011230469,2.7490361439995468
16,1015.1964721679688,347.0707702636719,4.367921551980544
17,1015.1930541992188,339.220703125,4.255917947972193
18,1015.1168212890625,270.4344787597656,3.822957859025337
19,1015.7338256835938,256.6531677246094,2.6247566060046665
20,1015.755859375,255.02175903320312,3.9735117279924452
21,1015.1619262695312,321.3162536621094,4.291534811956808
22,1015.361328125,309.2743225097656,3.978936697007157
23,1015.81689453125,294.4123840332031,4.240178437961731
24,1015.5375366210938,301.9600830078125,4.356227052980103
25,1015.4176025390625,267.7176818847656,3.960453237988986
26,1015.1726684570312,232.12998962402344,3.163277109968476
27,1015.6788330078125,196.09690856933594,3.1559889420168474
28,1015.8357543945312,220.68800354003906,4.729803027992602
29,1016.1236572265625,279.1834716796875,3.957978810998611
30,1019.4893798828125,243.99725341796875,4.017048416018952
31,1019.6351928710938,286.07525634765625,4.490130414953455
32,1018.9912109375,272.9085388183594,4.074276271974668
33,1019.62890625,235.61618041992188,3.966987345018424
34,1019.2326049804688,240.3276824951172,3.9437659779796377
35,1019.5596923828125,250.5566864013672,4.3732419239822775
36,1019.4742431640625,244.50694274902344,4.074583773035556
37,1019.6021728515625,210.7509002685547,3.90067026601173
38,1019.8468017578125,244.7693328857422,4.387083009991329
39,1019.89111328125,278.2897644042969,4.127282592991833
40,1019.58642578125,296.24560546875,3.9816435349639505
41,1022.2266845703125,207.66940307617188,3.979182545968797
42,1022.0836181640625,191.79103088378906,4.531734307005536
43,1022.4506225585938,191.7108612060547,3.9889853569911793
44,1022.18505859375,254.52749633789062,3.3074867890099995
45,1022.2222900390625,251.79893493652344,3.217222171020694
46,1022.6798706054688,251.53878784179688,4.078266419004649
47,1022.3013916015625,249.14651489257812,3.767909410991706
48,1022.3283081054688,187.1194305419922,3.2783241330180317
49,1022.1798706054688,236.68362426757812,3.2647284420090728
50,1022.46728515625,247.92431640625,3.6833890020498075
51,1022.7775268554688,214.4271240234375,4.047244154964574
52,1022.3665161132812,192.64266967773438,3.185290954017546
53,1022.5615234375,221.46717834472656,2.972878243017476
54,1023.83984375,232.80975341796875,3.5257521769963205
55,1022.5241088867188,215.0360107421875,4.3003102479851805
56,1022.5618286132812,230.29249572753906,3.432742132979911
57,1022.4910278320312,263.6026611328125,3.3285564180114307
58,1022.5277709960938,249.34158325195312,3.4223937740316615
59,1022.6998291015625,244.63429260253906,4.274269563960843
60,1022.7853393554688,263.90399169921875,3.510815304995049
61,1022.7483520507812,279.0860290527344,2.846956489025615
62,1023.0763549804688,282.03643798828125,3.3430892290198244
63,1022.3353881835938,306.6551818847656,4.391451780044008
64,1022.59228515625,290.73876953125,3.5659894239506684
65,1022.4469604492188,219.60476684570312,3.2709732860093936
66,1022.27587890625,218.39425659179688,3.3652604009839706
67,1025.4012451171875,257.60455322265625,4.2162408390431665
68,1025.205322265625,255.32972717285156,4.255226540961303
69,1025.82421875,231.73257446289062,3.202999211032875
70,1025.9813232421875,274.3858642578125,3.5027193899732083
71,1025.33984375,274.3992919921875,4.407202072034124
72,1025.8631591796875,237.82778930664062,3.5540860740002245
73,1026.071533203125,249.12831115722656,3.3446401259861887
74,1026.154296875,253.5034637451172,3.2305482699885033
75,1025.7117919921875,267.37451171875,4.296380339015741
76,1025.5482177734375,256.8377380371094,3.6750050369882956
77,1025.421142578125,276.0317687988281,3.161841801018454
78,1025.572021484375,263.01220703125,3.2698781250510365
79,1025.8460693359375,236.845458984375,4.3531778999604285
80,1025.5889892578125,247.4499969482422,3.7027515250374563
81,1025.65283203125,212.2723388671875,3.331631615990773
82,1025.7584228515625,235.43850708007812,3.216884339984972
83,1025.6746826171875,211.2361297607422,4.268028457008768
84,1026.2310791015625,233.9879608154297,3.7885362270171754
85,1025.9581298828125,325.0242004394531,3.149861583020538
86,1026.4183349609375,293.9225769042969,2.8790309649775736
87,1026.6441650390625,280.64105224609375,3.7308610880281776
88,1026.6903076171875,374.7632751464844,4.117854436044581
89,1026.5794677734375,343.6435852050781,3.244148607016541
90,1026.7083740234375,309.2799987792969,3.2849383580032736
91,1026.5123291015625,267.2239685058594,3.453611855977215
92,1029.3619384765625,329.80078125,4.187808111018967
93,1028.902587890625,326.13995361328125,3.328477725968696
94,1028.7889404296875,282.4508056640625,2.943934148992412
95,1028.928955078125,270.906005859375,3.61719067604281
96,1029.0072021484375,218.37066650390625,4.256397260993253
97,1029.26953125,243.40158081054688,3.4799773640115745
