position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,94,0.002482861513271928,0.002850791672244668,43.60000228881836,0.0024642625357955694,0.00283823418430984,41.10000228881836,"[-1.2456053495407104, 0.9474477767944336]"
1,95,0.002482861513271928,0.002850791672244668,43.60000228881836,0.0024642625357955694,0.00283823418430984,41.10000228881836,"[-1.2456053495407104, 0.9474477767944336]"
2,96,0.002482861513271928,0.002850791672244668,43.60000228881836,0.0024642625357955694,0.00283823418430984,41.10000228881836,"[-1.2456053495407104, 0.9474477767944336]"
3,97,0.002482861513271928,0.002850791672244668,43.60000228881836,0.0024642625357955694,0.00283823418430984,41.10000228881836,"[-1.2456053495407104, 0.9474477767944336]"
4,98,0.002482861513271928,0.002850791672244668,43.60000228881836,0.0024642625357955694,0.00283823418430984,41.10000228881836,"[-1.2456053495407104, 0.9474477767944336]"
5,99,0.002482861513271928,0.002850791672244668,43.60000228881836,0.0024642625357955694,0.00283823418430984,41.10000228881836,"[-1.2456053495407104, 0.9474477767944336]"
6,0,0.0024715345352888107,0.0028369862120598555,44.29999923706055,0.002453560009598732,0.002822941867634654,42.70000076293945,"[-1.2510780096054077, 0.951798141002655]"
7,1,0.0024715345352888107,0.0028369862120598555,44.29999923706055,0.002453560009598732,0.002822941867634654,42.70000076293945,"[-1.2510780096054077, 0.951798141002655]"
8,2,0.0024715345352888107,0.0028369862120598555,44.29999923706055,0.002453560009598732,0.002822941867634654,42.70000076293945,"[-1.2510780096054077, 0.951798141002655]"
9,3,0.0024715345352888107,0.0028369862120598555,44.29999923706055,0.002453560009598732,0.002822941867634654,42.70000076293945,"[-1.2510780096054077, 0.951798141002655]"
