action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.021916 + (3.585234 * ((-1.158499) * X3))),5,0.2440151423215866,0.0037898127920925617
0,1,(0.045661 + (0.981727 * tanh(((-14.355564) * X3)))),6,0.18467670679092407,0.0063990880735218525
0,2,(0.041638 + (1.035370 * tanh((((-21.095139) * X3) - (3.684521 * X2))))),8,0.14203326404094696,0.007529131602495909
0,3,(0.032819 + (0.885966 * tanh((tanh(((-9.458820) * X2)) + ((-37.627850) * X3))))),9,0.1239098608493805,0.009357370436191559
0,4,(0.035516 + (0.963857 * tanh((tanh(tanh(((-11.159699) * X2))) - (28.916546 * X3))))),10,0.11809597164392471,0.007313590496778488
0,5,(0.041628 + (1.054495 * tanh((tanh(tanh(((-8.092678) * X2))) - ((21.076649 * X3) + (0.376862 * X8)))))),12,0.10983625799417496,0.008984911255538464
0,6,(0.074632 + (1.084989 * (tanh((tanh(tanh(((-9.001223) * X2))) - (22.979296 * X3))) - tanh((0.377700 * X1))))),13,0.10490149259567261,0.009372939355671406
0,7,(0.043752 + (1.066379 * tanh((tanh(tanh(((-14.823095) * X2))) - (((20.265364 * X3) - (1.766973 * X2)) - ((-0.398104) * X8)))))),14,0.10462972521781921,0.008088132366538048
0,8,(0.066166 + (1.003010 * (tanh((tanh(tanh(((-15.504589) * X2))) - ((-3.894673) * ((-7.258793) * X3)))) - tanh((0.344966 * X1))))),15,0.10095018893480301,0.00933548528701067
0,9,(0.041585 + (1.008692 * tanh((tanh(tanh(((-15.428324) * X2))) - ((tanh(tanh((28.399364 * X3))) - ((-10.978964) * X3)) - ((-0.457865) * X8)))))),16,0.09995771944522858,0.011934089474380016
0,10,(0.042082 + (1.037402 * tanh(((tanh(((-27.893900) * X3)) - (0.238259 * X2)) + (tanh((tanh(tanh(((-18.047350) * X2))) - ((-5.870922) * ((-1.373911) * X3)))) + ((-0.393847) * X8)))))),20,0.09966117888689041,0.011008835397660732
0,11,((-0.018300) + (1.102084 * tanh((tanh((((0.089226 - (-0.117044)) - ((0.576696 * X8) - (tanh(((-26.229624) * X3)) - ((-3.285146) * X2)))) + ((-0.125165) * X6))) - tanh((tanh(((16.435631 * X3) - ((-16.232752) * X2))) - (-0.109215))))))),26,0.09917128831148148,0.02042997069656849
0,12,((-0.010635) + (1.161967 * tanh((tanh((((0.089226 - 0.026276) - ((0.532277 * X8) - (tanh(((-19.055008) * X3)) - ((-2.507284) * X2)))) + ((-0.078589) * X6))) - tanh((tanh(tanh((20.296764 * X2))) - tanh((tanh(((-22.323647) * X3)) - (3.179033 * X2))))))))),29,0.09830621629953384,0.01652185432612896
