action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.000380 + (0.999989 * ((-2.429100) * X3))),5,0.00039593278779648244,0.0007529331487603486
0,1,(0.000140 + (0.863675 * tanh(((-3.035024) * X3)))),6,0.00022401829482987523,0.00018391977937426418
0,2,(0.000035 + (1.229191 * (((-2.259228) * X3) / (sqrt(1 + (7.771639 * X2) ^ 2))))),7,0.0002077555691357702,0.0004337718419265002
0,3,(0.000003 + (0.865000 * tanh((((-4.016835) * X3) / (sqrt(1 + tanh(((-38.403961) * X3)) ^ 2)))))),9,0.00018922393792308867,0.00014399102656170726
0,4,(0.000039 + (0.773106 * tanh((((-237.556961) * X3) / (sqrt(1 + (((-83.576012) * X4) / (sqrt(1 + (2.340610 * X8) ^ 2))) ^ 2)))))),10,2.6145196898141876e-05,2.7304535251460038e-05
0,5,(0.000036 + (1.003082 * tanh(tanh((((-16029.320312) * X3) / (sqrt(1 + (((-7206.936523) * X4) / (sqrt(1 + (2.245302 * X8) ^ 2))) ^ 2))))))),11,2.6103412892553024e-05,2.6315623472328298e-05
0,6,(0.000045 + (0.943363 * (tanh((((-714.333679) * X3) / (sqrt(1 + ((304.724976 * X4) / (sqrt(1 + (2.274633 * X8) ^ 2))) ^ 2)))) / (sqrt(1 + ((-1.743602) * X3) ^ 2))))),12,2.2236263248487376e-05,2.1787413061247207e-05
0,7,(0.000060 + (1.000024 * (tanh((((-3234.061279) * X3) / (sqrt(1 + ((1441.666870 * X4) / (sqrt(1 + (2.194896 * X8) ^ 2))) ^ 2)))) / (sqrt(1 + tanh(((-3.115316) * X3)) ^ 2))))),13,2.1083675164845772e-05,1.9634320779005066e-05
0,8,(0.000012 + (1.000738 * ((tanh(((-10.623611) * X3)) / (sqrt(1 + ((((-4.357726) * X4) / (sqrt(1 + (1.395318 * X8) ^ 2))) / (sqrt(1 + (1.443765 * X8) ^ 2))) ^ 2))) / (sqrt(1 + ((-1.752313) * X3) ^ 2))))),14,1.557738687552046e-05,1.5060751138662454e-05
0,9,(0.000030 + (0.989367 * ((tanh(((-10.388753) * X3)) / (sqrt(1 + (((((-4.192204) * X4) / (sqrt(1 + (0.853263 * X8) ^ 2))) / (sqrt(1 + (1.324035 * X8) ^ 2))) / (sqrt(1 + (1.097613 * X8) ^ 2))) ^ 2))) / (sqrt(1 + ((-1.843064) * X3) ^ 2))))),16,1.3483072507369798e-05,1.4592834304494318e-05
0,10,((-0.000004) + (0.997716 * (tanh((((-3233.494873) * X3) / (sqrt(1 + ((1380.029907 * X4) / (sqrt(1 + (2.956487 * X8) ^ 2))) ^ 2)))) / (sqrt(1 + (tanh(((-42.539894) * X3)) / (sqrt(1 + ((37805.007812 * X3) / (sqrt(1 + (5828.395996 * X8) ^ 2))) ^ 2))) ^ 2))))),17,1.2403521395754069e-05,1.760981285769958e-05
0,11,(0.000007 + (1.001415 * ((tanh((((-16029.320312) * X3) / (sqrt(1 + (((-6910.712891) * X4) / (sqrt(1 + (2.680894 * X8) ^ 2))) ^ 2)))) / (sqrt(1 + tanh((tanh(((-36.042362) * X3)) / (sqrt(1 + ((33492.257812 * X3) / (sqrt(1 + ((-4716.510742) * X8) ^ 2))) ^ 2)))) ^ 2))) / (sqrt(1 + (1.100759 * X3) ^ 2))))),20,9.770929864316713e-06,8.659787454234902e-06
0,12,((-0.000025) + (1.000101 * (((tanh(((-12.663964) * X3)) / (sqrt(1 + ((((-4.967223) * X4) / (sqrt(1 + (1.549875 * X8) ^ 2))) / (sqrt(1 + (1.878520 * X8) ^ 2))) ^ 2))) / (sqrt(1 + tanh((tanh(((-63.652870) * X3)) / (sqrt(1 + ((35732.191406 * X3) / (sqrt(1 + (3137.586914 * X8) ^ 2))) ^ 2)))) ^ 2))) / (sqrt(1 + (1.269997 * X3) ^ 2))))),22,8.619084837846458e-06,8.06931984698167e-06
0,13,((-0.000018) + (0.988723 * (((tanh(((-11.751689) * X3)) / (sqrt(1 + (((((-4.574499) * X4) / (sqrt(1 + (0.897873 * X8) ^ 2))) / (sqrt(1 + (1.223470 * X8) ^ 2))) / (sqrt(1 + (1.789900 * X8) ^ 2))) ^ 2))) / (sqrt(1 + tanh((tanh(((-51.377197) * X3)) / (sqrt(1 + ((35099.808594 * X3) / (sqrt(1 + (3191.192871 * X8) ^ 2))) ^ 2)))) ^ 2))) / (sqrt(1 + (1.315184 * X3) ^ 2))))),24,6.269252025958849e-06,6.607994691876229e-06
0,14,((-0.000003) + (0.995670 * (((tanh(((-12.130615) * X3)) / (sqrt(1 + (((((-4.728278) * X4) / (sqrt(1 + (1.067485 * X8) ^ 2))) / (sqrt(1 + (1.131522 * X8) ^ 2))) / (sqrt(1 + (1.464887 * X8) ^ 2))) ^ 2))) / (sqrt(1 + ((-1.418441) * X3) ^ 2))) / (sqrt(1 + tanh((tanh(tanh(((-39.483440) * X3))) / (sqrt(1 + (((-1483.816040) * X3) / (sqrt(1 + ((-164.055603) * X8) ^ 2))) ^ 2)))) ^ 2))))),25,6.09196831646841e-06,6.633471912209643e-06
0,15,(0.000016 + (1.012802 * (((tanh(((-11.900177) * X3)) / (sqrt(1 + (((((-4.645699) * X4) / (sqrt(1 + (1.247744 * X8) ^ 2))) / (sqrt(1 + (1.320184 * X8) ^ 2))) / (sqrt(1 + (1.180219 * X8) ^ 2))) ^ 2))) / (sqrt(1 + (((-2.127516) * X3) * 0.603088) ^ 2))) / (sqrt(1 + tanh((tanh(((-51.554520) * X3)) / (sqrt(1 + ((34656.074219 * X3) / (sqrt(1 + (3238.136719 * X8) ^ 2))) ^ 2)))) ^ 2))))),26,5.683126346411882e-06,5.627998689305969e-06
