generation,best_loss,median_loss
0,0.00016087874246295542,0.0018433984369039536
1,0.00016087874246295542,0.0003266738203819841
2,0.00014647374337073416,0.00028467908850871027
3,0.00014647374337073416,0.00022419786546379328
4,0.00014647374337073416,0.00019692062051035464
5,0.00014647374337073416,0.00018767992150969803
6,0.00013225815200712532,0.00017908099107444286
7,0.00013225815200712532,0.0001711200166027993
8,0.00012660645006690174,0.00016213872004300356
9,0.00012660645006690174,0.00015876222460065037
10,0.00012552020780276507,0.00015551115211565048
11,0.00012208305997774005,0.00014759795158170164
12,6.35429096291773e-05,0.00014334835577756166
13,6.35429096291773e-05,0.00013956514885649085
14,6.35429096291773e-05,0.00013792530808132142
15,6.35429096291773e-05,0.00013652470079250634
16,6.35429096291773e-05,0.00013550202129408717
17,6.35429096291773e-05,0.00013511505676433444
18,6.35429096291773e-05,0.00013324162864591926
19,6.35429096291773e-05,0.00013219223183114082
20,6.35429096291773e-05,0.00012827885802835226
21,4.667386747314595e-05,0.00012402770516928285
22,4.667386747314595e-05,0.00011235912097617984
23,4.667386747314595e-05,0.00010612195183057338
24,4.658696707338095e-05,0.00010349391959607601
25,4.658696707338095e-05,0.00010208820458501577
26,4.658696707338095e-05,0.00010168973676627502
27,4.658696707338095e-05,9.898192365653813e-05
28,4.6191271394491196e-05,9.644807141739875e-05
29,4.6191271394491196e-05,9.558822785038501e-05
30,2.9785262086079456e-05,9.479126310907304e-05
31,2.9785262086079456e-05,9.078854782273993e-05
32,2.9785262086079456e-05,8.849424193613231e-05
33,2.9785262086079456e-05,8.399296348216012e-05
34,2.9785262086079456e-05,7.933020242489874e-05
35,2.9785262086079456e-05,7.726927287876606e-05
36,2.9785262086079456e-05,7.609585009049624e-05
37,2.863727968360763e-05,7.517171616200358e-05
38,2.863727968360763e-05,7.463814836228266e-05
39,2.863727968360763e-05,7.309208740480244e-05
40,2.863727968360763e-05,7.222408021334559e-05
41,2.863727968360763e-05,6.848188786534593e-05
42,2.487773963366635e-05,6.232706073205918e-05
43,2.487773963366635e-05,5.873007467016578e-05
44,2.487773963366635e-05,5.516203964361921e-05
45,2.487773963366635e-05,5.078030517324805e-05
46,2.487773963366635e-05,4.8492165660718456e-05
47,2.487773963366635e-05,4.806965444004163e-05
48,2.487773963366635e-05,4.763602191815153e-05
49,2.47654188569868e-05,4.679129415308125e-05
50,2.47654188569868e-05,4.6577064495068043e-05
51,2.47654188569868e-05,4.6201705117709935e-05
52,2.47654188569868e-05,4.5704873627983034e-05
53,2.47654188569868e-05,4.554499901132658e-05
54,2.47654188569868e-05,4.550525773083791e-05
55,2.3185524696600623e-05,4.44914803665597e-05
56,2.3185524696600623e-05,4.1498256905470043e-05
57,2.3185524696600623e-05,4.096244811080396e-05
58,1.0088947419717442e-05,3.9954618841875345e-05
59,1.0088947419717442e-05,3.976560401497409e-05
60,1.0088947419717442e-05,3.9002421544864774e-05
61,1.0088947419717442e-05,3.851253859465942e-05
62,1.0088947419717442e-05,3.8266705814749e-05
63,1.0088947419717442e-05,3.793102951021865e-05
64,1.0088947419717442e-05,3.784301952691749e-05
65,1.0088947419717442e-05,3.766652662307024e-05
66,1.0088947419717442e-05,3.7265592254698277e-05
67,1.0088947419717442e-05,3.709999145939946e-05
68,1.0088947419717442e-05,3.5570948966778815e-05
69,1.0088947419717442e-05,3.527605440467596e-05
70,1.0088947419717442e-05,3.451552038313821e-05
71,1.0088947419717442e-05,3.217993435100652e-05
72,1.0088947419717442e-05,3.034222754649818e-05
73,1.0088947419717442e-05,3.034222754649818e-05
74,1.0088947419717442e-05,3.0110226362012327e-05
75,1.0088947419717442e-05,2.9949673262308352e-05
76,1.0088947419717442e-05,2.950871203211136e-05
77,1.0088947419717442e-05,2.8999187634326518e-05
78,1.0088947419717442e-05,2.8536072932183743e-05
79,1.0088947419717442e-05,2.8429993108147755e-05
80,1.0088947419717442e-05,2.803871757350862e-05
81,1.0088947419717442e-05,2.785174729069695e-05
82,1.0088947419717442e-05,2.7717936973203905e-05
83,1.0088947419717442e-05,2.706111263250932e-05
84,1.0088947419717442e-05,2.644747291924432e-05
85,1.0088947419717442e-05,2.6038695068564266e-05
86,1.0088947419717442e-05,2.5841403839876875e-05
87,1.0088947419717442e-05,2.5754658054211177e-05
88,1.0088947419717442e-05,2.560524626460392e-05
89,1.0088947419717442e-05,2.538674743846059e-05
90,1.0088947419717442e-05,2.5048055249499157e-05
91,1.0088947419717442e-05,2.5023429770953953e-05
92,1.0088947419717442e-05,2.4773387849563733e-05
93,1.0088947419717442e-05,2.4773387849563733e-05
94,1.0088947419717442e-05,2.476496229064651e-05
95,1.0088947419717442e-05,2.4617012968519703e-05
96,1.0088947419717442e-05,2.4617012968519703e-05
97,8.312986210512463e-06,2.4507296984666027e-05
98,8.312986210512463e-06,2.4302724341396242e-05
99,8.312986210512463e-06,2.4302540623466484e-05
