action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.019769 + ((-5.067368) * (0.020710 * X8))),5,0.1103394478559494,0.10942963510751724
0,1,(0.015609 + (0.997636 * (((-0.183150) * X8) - ((-0.108079) * X7)))),7,0.09444360435009003,0.09442853927612305
0,2,((-0.010310) + (0.966876 * ((((-0.183150) * X8) - ((-0.108079) * X7)) - (0.903768 * X2)))),9,0.0920722633600235,0.09317431598901749
0,3,(0.013956 + (0.995291 * ((((-0.183091) * X8) - tanh((0.505129 * X7))) - ((-0.510226) * X7)))),10,0.09188027679920197,0.09223588556051254
0,4,((-0.056837) + (1.000479 * (((-2.276619) * X2) + ((0.140052 * X7) + ((0.021095 * X11) + ((-0.216712) * X8)))))),11,0.08961943536996841,0.09225703775882721
0,5,((-0.049220) + (1.096681 * (((0.025419 * X10) + ((0.141003 * X7) + ((0.021095 * X11) + ((-0.216712) * X8)))) - (1.902533 * X2)))),13,0.08844596892595291,0.09095396846532822
0,6,((-0.039365) + (1.165612 * ((((((-0.183091) * X8) - tanh((0.505220 * X7))) - ((-0.510281) * X7)) - ((-0.012197) * X11)) - (1.442695 * X2)))),14,0.08715052902698517,0.0895109698176384
0,7,((-0.008731) + (1.005974 * ((((-0.589719) * X8) - ((0.667982 * X2) + (tanh((0.536477 * X7)) - tanh((0.503749 * X8))))) - ((-0.523734) * X7)))),15,0.08688012510538101,0.08928143233060837
0,8,((-0.117152) + (0.983189 * (((((0.157196 * X7) - (3.384156 * X2)) - tanh((((-0.142702) * X11) - ((-0.069831) * X9)))) + ((-0.182226) * X8)) - (0.071068 * X11)))),16,0.0849243775010109,0.08804123103618622
0,9,((-0.033504) + (1.047677 * (((((-0.615311) * X8) - tanh((0.554062 * X7))) - ((-0.552741) * X7)) + (((-1.327552) * X2) + (tanh((0.509116 * X8)) - ((-0.012197) * X11)))))),17,0.08433244377374649,0.08746699243783951
0,10,(0.002593 + (1.004535 * ((((((0.157196 * X7) - (3.384156 * X2)) - tanh((((-0.142702) * X11) - ((-0.069831) * X9)))) + ((-0.182226) * X8)) - (0.071068 * X11)) - (0.056049 * X6)))),18,0.08344408124685287,0.08502296358346939
0,11,((-0.004482) + (0.992431 * ((tanh((12.558358 * X2)) - (((((-0.000594) * X8) - ((-0.000533) * X7)) - (0.030160 * X2)) * (((-3.950626) * X1) * (54.210232 * X1)))) - (((-0.024591) * X11) - ((-0.056538) * X9))))),20,0.08223693817853928,0.0844801813364029
