generation,max_fitness,mean_fitness,evaluation_time
0,235.8000030517578,40.3105583190918,16.243262075993698
1,263.1295166015625,67.53282928466797,4.645243264036253
2,313.6224060058594,80.34294128417969,4.239816991961561
3,341.83184814453125,95.751953125,3.207300732959993
4,320.6570739746094,98.31640625,3.046156828000676
5,333.7337341308594,105.56753540039062,3.5812064110068604
6,394.7608337402344,114.47023010253906,4.203769070969429
7,369.9742431640625,123.6369857788086,3.511226157017518
8,405.89166259765625,119.2991943359375,2.8775740989949554
9,441.3062438964844,125.37081909179688,3.505907091021072
10,380.9237976074219,108.69576263427734,4.2612831449951045
11,1004.6852416992188,147.37115478515625,3.6819432110060006
12,997.5953369140625,150.05615234375,2.9332621170324273
13,1005.8218994140625,166.4825897216797,3.546562918985728
14,1014.59130859375,192.2657012939453,4.4368504590238445
15,1014.7789306640625,287.50311279296875,4.049062312988099
16,1008.4572143554688,289.32977294921875,3.706727190001402
17,1010.234375,314.3873596191406,3.9868301590322517
18,1009.1754150390625,348.12841796875,4.261471849982627
19,1014.6861572265625,305.6209411621094,3.4360037080477923
20,1014.2929077148438,306.7659606933594,3.1475074340123683
21,1015.2767944335938,272.29998779296875,3.3353034190367907
22,1017.7432861328125,286.325927734375,4.272348548984155
23,1015.7896728515625,260.5950012207031,3.5296381739899516
24,1018.2847900390625,329.8560791015625,2.9209572869585827
25,1017.7119140625,288.1076965332031,3.3790816889959387
26,1010.9176025390625,268.603271484375,4.35008555901004
27,1014.7351684570312,323.98773193359375,3.4515839960076846
28,1014.2349853515625,363.2727966308594,2.985558983986266
29,1015.4478759765625,308.22991943359375,3.0468632520060055
30,1015.0896606445312,295.33441162109375,4.382361682015471
31,1018.8899536132812,327.35797119140625,4.156315834959969
32,1017.2395629882812,325.80670166015625,3.750686537998263
33,1013.0490112304688,271.0364685058594,3.4431366359931417
34,1018.2609252929688,288.18023681640625,4.356626159045845
35,1016.5984497070312,337.0550842285156,3.482780341990292
36,1018.40234375,332.80780029296875,3.3231245420174673
37,1016.1817626953125,359.08740234375,3.2168255180004053
38,1016.8305053710938,356.2071838378906,4.202218658989295
39,1015.8856811523438,345.06854248046875,3.5633638379513286
40,1015.2763061523438,336.6819152832031,2.740570541995112
41,1018.0399780273438,338.74755859375,3.014727058005519
42,1015.5552978515625,321.8094787597656,3.980203828017693
43,1016.88671875,337.69158935546875,4.022478995961137
44,1015.8536987304688,419.0064697265625,3.310955118970014
45,1015.1591796875,381.7914733886719,3.2024829909787513
46,1019.0012817382812,324.8327331542969,3.639627474010922
47,1016.1705322265625,352.10400390625,4.032794571015984
48,1017.5030517578125,358.4053955078125,3.9580639590276405
49,1015.1474609375,368.45172119140625,3.944530881999526
50,1017.7894897460938,395.349365234375,4.251602750038728
51,1017.0482788085938,413.62005615234375,3.8122620200156234
52,1016.6185913085938,331.24951171875,3.1399847220163792
53,1017.8568725585938,324.64581298828125,2.7987902919994667
54,1016.6103515625,374.1443786621094,3.761269661015831
55,1016.5681762695312,306.88885498046875,4.012083271984011
56,1015.40380859375,293.740478515625,3.92317698802799
57,1017.1591186523438,362.17626953125,4.025151987967547
58,1018.6326293945312,369.3846130371094,4.6206768460106105
59,1045.7894287109375,298.43035888671875,3.258411269984208
60,1014.4408569335938,307.0936584472656,2.9666684700059704
61,1018.82763671875,338.6282043457031,3.510922960995231
62,1016.9309692382812,328.6935119628906,4.1504211879801005
63,1020.7880859375,332.21307373046875,4.054283864039462
64,1017.0260009765625,330.1808776855469,3.0413024150184356
65,1015.5841674804688,358.4414367675781,3.2667884010006674
66,1018.19921875,358.2496032714844,3.658713671960868
67,1017.6539916992188,270.21258544921875,4.07901339099044
68,1016.2086791992188,391.2422180175781,3.4215816049836576
69,1020.1650390625,362.0687561035156,3.2544716370175593
70,1019.5140991210938,403.2643737792969,3.5660127039882354
71,1019.1904296875,385.22467041015625,4.22025296400534
72,1017.7763671875,331.9039001464844,3.405163737013936
73,1018.1254272460938,330.65838623046875,3.2349786830018274
