iteration,max_fitness,time,test_accuracy
0,-7071.781,0.0,-5546.5044
1,-116.37977,2.4042234420776367,[-108.09383]
2,0.81255805,1.1352143287658691,[0.76495457]
3,0.81255805,1.1816082000732422,[0.76495457]
4,0.81255805,1.1203951835632324,[0.76495457]
5,0.81255805,1.1872847080230713,[0.76495457]
6,0.81255805,1.1247174739837646,[0.76495457]
7,0.81255805,1.148106575012207,[0.76495457]
8,0.81255805,1.1043930053710938,[0.76495457]
9,0.81255805,1.124969244003296,[0.76495457]
10,0.81255805,1.1129302978515625,[0.76495457]
11,0.81255805,1.1816205978393555,[0.76495457]
12,0.81255805,1.1577956676483154,[0.76495457]
13,0.81255805,1.1036124229431152,[0.76495457]
14,0.81255805,1.088973045349121,[0.76495457]
15,0.81255805,1.0954396724700928,[0.76495457]
16,0.81255805,1.1247868537902832,[0.76495457]
17,0.81255805,1.1091594696044922,[0.76495457]
18,0.81255805,1.0859880447387695,[0.76495457]
19,0.81255805,1.1040794849395752,[0.76495457]
20,0.81255805,1.1076629161834717,[0.76495457]
21,0.81255805,1.132235050201416,[0.76495457]
22,0.81255805,2.493476152420044,[0.76495457]
23,0.81255805,1.0631828308105469,[0.76495457]
24,0.81255805,1.0984392166137695,[0.76495457]
25,0.81255805,1.1096365451812744,[0.76495457]
26,0.81255805,1.1726486682891846,[0.76495457]
27,0.81255805,1.114391565322876,[0.76495457]
28,0.81255805,1.0514655113220215,[0.76495457]
29,0.81255805,1.1464478969573975,[0.76495457]
30,0.81255805,1.1190738677978516,[0.76495457]
31,0.81255805,1.14121413230896,[0.76495457]
32,0.81255805,1.1381244659423828,[0.76495457]
33,0.81255805,1.1108064651489258,[0.76495457]
34,0.81255805,1.1005337238311768,[0.76495457]
35,0.81255805,1.0989372730255127,[0.76495457]
36,0.81255805,1.1545355319976807,[0.76495457]
37,0.81255805,1.1155612468719482,[0.76495457]
38,0.81255805,1.1844303607940674,[0.76495457]
39,0.81255805,1.1543102264404297,[0.76495457]
40,0.81255805,1.1360759735107422,[0.76495457]
41,0.81255805,1.1266429424285889,[0.76495457]
42,0.81255805,1.120298147201538,[0.76495457]
43,0.81255805,1.1466686725616455,[0.76495457]
44,0.8309319,1.0995144844055176,[0.7520805]
45,0.8309319,1.1248779296875,[0.7520805]
46,0.8309319,1.181819200515747,[0.7520805]
47,0.8309319,1.1259174346923828,[0.7520805]
48,0.8309319,1.1784942150115967,[0.7520805]
49,0.8309319,1.140376329421997,[0.7520805]
50,0.8309319,1.1667368412017822,[0.7520805]
51,0.8309319,1.1185331344604492,[0.7520805]
52,0.8309319,1.1086275577545166,[0.7520805]
53,0.8309319,1.1239490509033203,[0.7520805]
54,0.8309319,1.1243007183074951,[0.7520805]
55,0.8309319,1.108471155166626,[0.7520805]
56,0.8309319,1.1876661777496338,[0.7520805]
57,0.8309319,1.1282720565795898,[0.7520805]
58,0.83597296,1.1975317001342773,[0.8488969]
59,0.83597296,1.1162497997283936,[0.8488969]
60,0.83597296,1.1672022342681885,[0.8488969]
61,0.83597296,1.1207554340362549,[0.8488969]
62,0.83597296,1.109424114227295,[0.8488969]
63,0.83597296,1.0784697532653809,[0.8488969]
64,0.83597296,1.1511094570159912,[0.8488969]
65,0.83597296,1.1996138095855713,[0.8488969]
66,0.83597296,1.095475435256958,[0.8488969]
67,0.83597296,1.1474552154541016,[0.8488969]
68,0.83597296,1.161189079284668,[0.8488969]
69,0.83597296,1.1671600341796875,[0.8488969]
70,0.83597296,1.1262178421020508,[0.8488969]
71,0.83597296,1.1182541847229004,[0.8488969]
72,0.83597296,1.0984489917755127,[0.8488969]
73,0.83597296,1.1766347885131836,[0.8488969]
74,0.84661484,2.451739549636841,[0.5497678]
75,0.84661484,1.1170480251312256,[0.5497678]
76,0.84661484,1.120363712310791,[0.5497678]
77,0.84661484,1.0680170059204102,[0.5497678]
78,0.84661484,1.1089622974395752,[0.5497678]
79,0.8488506,1.1156251430511475,[0.8521887]
80,0.8488506,1.0912864208221436,[0.8521887]
81,0.8488506,1.0897319316864014,[0.8521887]
82,0.8488506,0.9991059303283691,[0.8521887]
83,0.8488506,1.107743501663208,[0.8521887]
84,0.8488506,1.1009387969970703,[0.8521887]
85,0.84947336,1.091503620147705,[0.3703443]
86,0.8511945,1.1579279899597168,[0.4363374]
87,0.8511945,1.142326831817627,[0.4363374]
88,0.8511945,1.1438255310058594,[0.4363374]
89,0.8511945,1.0639970302581787,[0.4363374]
90,0.8511945,1.0845961570739746,[0.4363374]
91,0.8511945,1.05839204788208,[0.4363374]
92,0.8511945,1.106426477432251,[0.4363374]
93,0.8619039,1.0940380096435547,[-1.2505621]
94,0.8619039,1.0979814529418945,[-1.2505621]
95,0.8619039,1.138582706451416,[-1.2505621]
96,0.8619039,1.0546038150787354,[-1.2505621]
97,0.8619039,1.1295654773712158,[-1.2505621]
98,0.8619039,1.0898182392120361,[-1.2505621]
99,0.8619039,1.1012959480285645,[-1.2505621]
100,0.8619039,1.0904223918914795,[-1.2505621]
101,0.8619039,1.0840325355529785,[-1.2505621]
102,0.8619039,1.0844402313232422,[-1.2505621]
103,0.8619039,1.0998296737670898,[-1.2505621]
104,0.8619039,1.0847599506378174,[-1.2505621]
105,0.8619039,1.0837717056274414,[-1.2505621]
106,0.8619039,1.0939960479736328,[-1.2505621]
107,0.8619039,1.096794605255127,[-1.2505621]
108,0.8619039,1.1001019477844238,[-1.2505621]
109,0.8619039,1.0940132141113281,[-1.2505621]
110,0.8619039,1.0558874607086182,[-1.2505621]
111,0.8619039,1.049790620803833,[-1.2505621]
