generation,best_loss,median_loss,candidate_count
0,0.0031683011911809444,0.0034333807416260242,7
1,0.0026634905952960253,0.003432995406910777,7
2,0.0026634905952960253,0.0032538746017962694,9
3,0.0021918024867773056,0.003247093176469207,9
4,0.0018058671848848462,0.003059073816984892,9
5,0.0018058671848848462,0.003034922177903354,10
6,0.0016058178152889013,0.0026634905952960253,13
7,0.0015495333354920149,0.002991848159581423,13
8,0.0012062728637829423,0.002934059826657176,12
9,0.0007924651727080345,0.002876817714422941,13
10,0.0007924651727080345,0.0027701541548594832,14
11,0.0007924651727080345,0.0026634905952960253,15
12,0.0007924651727080345,0.002876817714422941,13
13,0.0007924651727080345,0.0022526931134052575,16
14,0.0007196128135547042,0.0026634905952960253,15
15,0.0007196128135547042,0.0019188145524822176,16
16,0.0007169546443037689,0.0019188145524822176,16
17,0.0007169546443037689,0.0011741385096684098,17
18,0.0007169546443037689,0.0011712682899087667,16
19,0.0007169546443037689,0.0011712682899087667,16
20,0.0007169546443037689,0.0011683980701491237,17
21,0.0007169546443037689,0.0009477261046413332,20
22,0.0006976225413382053,0.0010602884576655924,18
23,0.0006587307434529066,0.0019188145524822176,14
24,0.0006587307434529066,0.0019188145524822176,14
25,0.0006532290717586875,0.0026634905952960253,15
26,0.0006470668595284224,0.0026634905952960253,15
27,0.000646275351755321,0.0026634905952960253,15
28,0.0006225981051102281,0.0026634905952960253,15
29,0.0006225981051102281,0.0026634905952960253,15
30,0.0006209532148204744,0.0026634905952960253,15
31,0.0006209532148204744,0.0019188145524822176,16
32,0.0006152574787847698,0.0019085191888734698,16
33,0.0006152574787847698,0.0011249183444306254,16
34,0.0006152574787847698,0.0011249183444306254,16
35,0.0006152574787847698,0.0011249183444306254,18
36,0.0006032179808244109,0.0011535477824509144,17
37,0.0006032179808244109,0.0011535477824509144,17
38,0.0005836443160660565,0.0019085191888734698,16
39,0.0005836443160660565,0.0019085191888734698,16
40,0.0005836443160660565,0.0019085191888734698,16
41,0.0005836443160660565,0.0019085191888734698,16
42,0.0005836443160660565,0.0019085191888734698,16
43,0.0005427011055871844,0.0010962889064103365,19
44,0.0005285880761221051,0.0010962889064103365,19
45,0.0005285880761221051,0.0010962889064103365,19
46,0.0005285880761221051,0.0010962889064103365,19
47,0.0005285880761221051,0.0010962889064103365,19
48,0.0005285880761221051,0.0010962889064103365,19
49,0.0005285880761221051,0.0010962889064103365,19
50,0.000513180741108954,0.001019959687255323,20
51,0.000513180741108954,0.001019959687255323,20
52,0.000513180741108954,0.001019959687255323,20
53,0.0004909868002869189,0.001019959687255323,20
54,0.0004909868002869189,0.001019959687255323,20
55,0.0004909868002869189,0.001019959687255323,20
56,0.0004896680475212634,0.001019959687255323,20
57,0.0004896680475212634,0.001019959687255323,20
58,0.0004896680475212634,0.001019959687255323,20
59,0.0004896680475212634,0.001019959687255323,20
60,0.0004896680475212634,0.001019959687255323,20
61,0.0004896680475212634,0.001019959687255323,20
62,0.0004896680475212634,0.001019959687255323,20
63,0.0004896680475212634,0.001019959687255323,20
64,0.0004896680475212634,0.0009436304681003094,21
65,0.0004896680475212634,0.0009436304681003094,21
66,0.0004896680475212634,0.001019959687255323,20
67,0.0004896680475212634,0.001019959687255323,20
68,0.0004896680475212634,0.001019959687255323,20
69,0.0004896680475212634,0.0009436304681003094,19
70,0.0004896680475212634,0.0009436304681003094,19
71,0.0004896680475212634,0.0009436304681003094,19
72,0.0004896680475212634,0.0009436304681003094,19
73,0.0004891831777058542,0.0009436304681003094,19
74,0.0004891831777058542,0.0009436304681003094,19
75,0.0004891831777058542,0.0009436304681003094,19
76,0.0004891831777058542,0.0009436304681003094,19
77,0.0004891831777058542,0.0009436304681003094,19
78,0.0004891831777058542,0.0009436304681003094,19
79,0.0004891831777058542,0.0009436304681003094,19
80,0.0004891831777058542,0.0009011807851493359,20
81,0.0004891831777058542,0.0009011807851493359,20
82,0.0004891831777058542,0.0009011807851493359,20
83,0.0004891831777058542,0.0009011807851493359,20
84,0.0004891831777058542,0.0009011807851493359,20
85,0.0004891831777058542,0.0009011807851493359,20
86,0.0004891831777058542,0.0009011807851493359,20
87,0.0004891831777058542,0.0009011807851493359,20
88,0.0004891831777058542,0.0009011807851493359,20
89,0.0004891831777058542,0.0009011807851493359,20
90,0.0004891831777058542,0.0009011807851493359,20
91,0.0004891831777058542,0.0009011579095385969,20
92,0.0004891831777058542,0.0009011579095385969,20
93,0.0004891831777058542,0.0009011579095385969,20
94,0.0004891831777058542,0.0009011579095385969,20
95,0.0004891831777058542,0.0009011579095385969,20
96,0.0004891831777058542,0.0009011579095385969,20
97,0.0004891831777058542,0.0009011579095385969,20
98,0.0004891831777058542,0.0009011579095385969,20
99,0.0004891831777058542,0.0009011579095385969,20
