action_index,position,expression,length,operon_mse,validation_mse
0,0,((-0.003101) + (0.330932 * ((-12.896223) * X3))),5,0.21834364533424377,0.0038119819946587086
0,1,((-0.010612) + (0.825807 * tanh(((-23.554884) * X3)))),6,0.17423230409622192,0.007204048335552216
0,2,((-0.010535) + (1.091606 * tanh(tanh(((-18.369099) * X3))))),7,0.1740254908800125,0.0072106858715415
0,3,(0.040794 + (0.885073 * tanh((((-18.432947) * X2) + ((-37.717644) * X3))))),8,0.08763451129198074,0.008260284550487995
0,4,(0.053552 + (1.130090 * tanh((((-22.834644) * X3) + tanh(((-18.309603) * X2)))))),9,0.06687713414430618,0.009573599323630333
0,5,(0.064982 + (1.332117 * tanh(tanh((tanh(((-21.315430) * X2)) + ((-24.604939) * X3)))))),10,0.0632036030292511,0.013024464249610901
0,6,(0.062395 + (1.243451 * tanh(tanh(((tanh(((-17.197857) * X2)) + tanh(((-4.836109) * X2))) + ((-30.225651) * X3)))))),13,0.062360070645809174,0.012168724089860916
0,7,(0.052858 + (1.244462 * tanh(tanh(((tanh(((-21.614744) * X2)) + tanh((((-3.193527) * X8) + ((-2.869236) * X7)))) + ((-25.088512) * X3)))))),15,0.0481431744992733,0.01175950188189745
0,8,((-0.001414) + (1.009902 * tanh(((tanh(((-28.902946) * X2)) + tanh((((-3.220582) * X8) + ((-2.897064) * X7)))) + (((-8.843765) * X3) + (tanh(((-24.023905) * X3)) + 0.074052)))))),19,0.04811733961105347,0.014134563505649567
0,9,((-0.003202) + (1.242683 * tanh(tanh(((tanh(((-28.902946) * X2)) + tanh((((-3.220582) * X8) + ((-2.897064) * X7)))) + (((-8.843765) * X3) + (tanh(((-24.023905) * X3)) + 0.074052))))))),20,0.04786098748445511,0.019132355228066444
0,10,(0.000303 + (1.050776 * (tanh(((tanh(((-27.154608) * X2)) + tanh((((-2.739048) * X8) + ((-2.467160) * X7)))) + (((-11.626050) * X3) + (tanh(((-18.945690) * X3)) + 0.072582)))) + ((3.612378 * X3) + tanh(((-3.301445) * X3)))))),24,0.04640403389930725,0.014326331205666065
