generation,best_loss,median_loss,finite_fitness_fraction
0,0.026729531586170197,0.07841920852661133,1.0
1,0.026729531586170197,0.05259602144360542,1.0
2,0.025982169434428215,0.03340444713830948,1.0
3,0.021606003865599632,0.030826853588223457,1.0
4,0.021606003865599632,0.03042437881231308,1.0
5,0.021606003865599632,0.026729531586170197,1.0
6,0.021606003865599632,0.026729531586170197,1.0
7,0.021606003865599632,0.025982169434428215,1.0
8,0.021506937220692635,0.025982169434428215,1.0
9,0.021506937220692635,0.025982169434428215,1.0
10,0.02047249861061573,0.025982169434428215,1.0
11,0.02047249861061573,0.025982169434428215,1.0
12,0.02047249861061573,0.025982169434428215,1.0
13,0.02047249861061573,0.02235333062708378,1.0
14,0.02047249861061573,0.021606003865599632,1.0
15,0.02047249861061573,0.021606003865599632,1.0
16,0.02047249861061573,0.021506937220692635,1.0
17,0.02047249861061573,0.021506937220692635,1.0
18,0.02047249861061573,0.02140170894563198,1.0
19,0.02047249861061573,0.02047249861061573,1.0
20,0.02047249861061573,0.02047249861061573,1.0
21,0.02047249861061573,0.02047249861061573,1.0
22,0.02047249861061573,0.02047249861061573,1.0
23,0.02047249861061573,0.02047249861061573,1.0
24,0.02047249861061573,0.02047249861061573,1.0
25,0.02047249861061573,0.02047249861061573,1.0
26,0.020386988297104836,0.02047249861061573,1.0
27,0.020386988297104836,0.02047249861061573,1.0
28,0.020386988297104836,0.02047249861061573,1.0
29,0.020386988297104836,0.02047249861061573,1.0
30,0.020319681614637375,0.02047249861061573,1.0
31,0.02027377486228943,0.02047249861061573,1.0
32,0.01889471895992756,0.02047249861061573,1.0
33,0.01889471895992756,0.02047249861061573,1.0
34,0.01889471895992756,0.020386988297104836,1.0
35,0.01889471895992756,0.020386988297104836,1.0
36,0.01889471895992756,0.020386988297104836,1.0
37,0.01889471895992756,0.020386988297104836,1.0
38,0.01889471895992756,0.020386988297104836,1.0
39,0.01889471895992756,0.020386988297104836,1.0
40,0.01889471895992756,0.02027377486228943,1.0
41,0.01889471895992756,0.019823743030428886,1.0
42,0.01889471895992756,0.019821925088763237,1.0
43,0.01889471895992756,0.0198051817715168,1.0
44,0.01889471895992756,0.019798632711172104,1.0
45,0.01889471895992756,0.019722312688827515,1.0
46,0.01889471895992756,0.019156958907842636,1.0
47,0.01889471895992756,0.01889471895992756,1.0
48,0.01889471895992756,0.01889471895992756,1.0
49,0.01889471895992756,0.01889471895992756,1.0
