generation,max_fitness,mean_fitness,evaluation_time
0,410.5870056152344,140.14794921875,19.47531713801436
1,506.05401611328125,203.7786407470703,16.63998168206308
2,474.2416076660156,246.25306701660156,18.141005782061256
3,473.6830139160156,259.77056884765625,17.291743115056306
4,1198.2874755859375,272.1227722167969,18.778590026078746
5,1072.1812744140625,323.32965087890625,18.16057097108569
6,1535.14501953125,371.11279296875,16.51759217097424
7,6124.568359375,435.69952392578125,18.860372276045382
8,6287.154296875,553.4384765625,16.564786692964844
9,6658.359375,714.0159912109375,18.253327076905407
10,7040.13916015625,1233.1522216796875,19.198466559988447
11,6794.2626953125,1574.4134521484375,18.098851421964355
12,6928.38134765625,1719.461181640625,18.311872015940025
13,7280.84716796875,2107.858642578125,18.153625515056774
14,6808.15185546875,2308.073974609375,18.720849959063344
15,7184.5234375,2460.479736328125,17.10656087100506
16,7100.48779296875,2456.313720703125,18.337314167059958
17,6907.72021484375,2305.52392578125,17.644830666016787
18,6986.72802734375,2424.39013671875,16.50230847497005
19,7238.1845703125,2228.55517578125,16.808954906999134
20,7104.69091796875,2373.86328125,19.199784198892303
21,7006.6015625,2453.454833984375,17.02928937692195
22,6987.70654296875,2600.9189453125,18.67093332496006
23,7147.171875,2577.83935546875,17.597461572964676
24,7062.81103515625,2600.261474609375,17.388669995008968
25,6957.80029296875,2925.091796875,18.166451168013737
26,7559.93994140625,2703.975341796875,17.640152284991927
27,6816.81640625,2310.853759765625,18.241956218960695
28,7132.1142578125,2253.1572265625,19.039299540105276
29,6938.79296875,2612.18408203125,17.740277631091885
30,6684.5830078125,2453.41845703125,19.229436482070014
31,7352.3984375,2405.69677734375,18.05614246998448
32,6980.609375,2595.053466796875,18.483948557986878
33,7169.07275390625,2945.292724609375,19.075831597088836
34,6970.48583984375,3000.68310546875,18.27982512896415
35,7065.31103515625,2613.35595703125,18.666032404988073
36,6882.3564453125,2306.7783203125,17.76808913901914
37,7427.2734375,2761.9619140625,17.55211123195477
38,7055.14990234375,2336.78173828125,14.622726483037695
39,7095.91552734375,2451.72705078125,15.080523604061455
40,7382.45947265625,2552.736328125,15.42605294007808
41,7546.02294921875,2352.059326171875,15.075712464051321
42,6914.07958984375,2225.11279296875,16.357255973038264
43,7052.9609375,2033.4197998046875,17.328565971925855
44,6778.7861328125,2230.0,16.919735172996297
45,6770.08935546875,2231.6572265625,17.20773572404869
46,7500.86865234375,1876.8856201171875,17.40203748003114
47,6945.0986328125,1863.3299560546875,18.22104475495871
48,7100.00634765625,2373.642333984375,18.529912609956227
49,7184.92138671875,2506.68115234375,18.489994467934594
50,6896.5390625,2535.3095703125,18.216160412994213
51,6824.69384765625,2551.365478515625,18.775914888014086
52,7466.6611328125,2392.373779296875,17.42440388095565
53,8221.8818359375,3007.530029296875,18.049097461043857
54,7172.60546875,2360.648681640625,18.37548477598466
55,6923.796875,2487.90185546875,16.752518044086173
56,7024.30419921875,2583.129638671875,18.071250980021432
57,7244.34326171875,2385.829833984375,18.013024826999754
58,7486.36279296875,2717.082763671875,17.425877935020253
59,6979.59228515625,2370.71337890625,17.78170611395035
60,7057.14990234375,2202.664306640625,18.24881421495229
61,7231.99853515625,2140.45361328125,18.373525734990835
62,7359.4970703125,2785.22998046875,17.635859463945962
63,7180.7080078125,2634.234375,16.872493586037308
64,7163.07763671875,2332.17529296875,17.78398484690115
65,7086.7578125,2650.52880859375,17.646565983071923
66,7143.7548828125,3136.62548828125,16.83457912504673
67,7918.31787109375,2556.30224609375,17.828032789984718
68,7001.65625,2682.495849609375,16.7985432689311
69,7221.35400390625,2473.4287109375,18.346801650943235
70,6817.02734375,2494.963623046875,17.364988915040158
71,7742.0205078125,2817.720458984375,16.301551826065406
72,7896.96044921875,3403.09619140625,16.558255558018573
73,7539.60888671875,2980.19873046875,17.521136339055374
74,7151.1728515625,2731.734375,16.92710639804136
75,6920.81005859375,3039.83740234375,18.828640902996995
76,7079.86669921875,2633.889404296875,16.638553695986047
77,6960.60009765625,2350.239990234375,16.152283223927952
78,7343.16552734375,2911.846923828125,16.141905048978515
79,7184.73583984375,2879.82470703125,17.138449916034006
80,7075.4736328125,3052.481689453125,18.14367611601483
81,6816.4140625,2818.3115234375,17.310612670029514
82,6960.46875,2870.661865234375,16.044855098007247
83,7368.671875,2610.513427734375,15.816843672073446
84,7001.73193359375,2500.710205078125,17.42745037993882
85,6606.1103515625,2065.5517578125,18.719307151972316
86,6893.32373046875,1508.8839111328125,18.37645427591633
87,7120.23291015625,2305.254150390625,17.837369545944966
88,7276.20654296875,2556.3173828125,16.743786772945896
89,7409.7861328125,2520.796875,17.043707065982744
90,7151.89794921875,2410.2841796875,16.302042506053112
91,6960.20458984375,2160.17529296875,17.423916153959
92,6766.72509765625,2020.223876953125,18.605963579029776
93,7315.0859375,2488.10107421875,17.01708555407822
94,7541.02587890625,2794.871826171875,17.287564443890005
95,7447.69677734375,2970.177734375,18.21172222599853
96,7727.97998046875,2995.65625,18.958339374978095
97,7013.36572265625,2782.398681640625,17.387487297994085
98,7563.08984375,3034.626708984375,18.658119558007456
99,6756.30615234375,2965.293701171875,19.21852284693159
100,7176.78369140625,2836.16064453125,17.92045232106466
101,7166.48974609375,2801.541748046875,17.43821637390647
102,7530.1337890625,2702.51513671875,18.752476898021996
103,7411.08447265625,2730.848388671875,17.652125383960083
104,7168.8798828125,3017.598876953125,17.25571736798156
105,7149.76416015625,3157.93896484375,18.129123880993575
106,6960.62744140625,2726.22607421875,17.96567862597294
107,6986.37646484375,2943.983642578125,17.581614329013973
108,7276.95166015625,3159.206787109375,18.23443362407852
109,7255.2080078125,2532.736572265625,18.43992244603578
110,7106.97216796875,2851.1611328125,19.329996106913313
111,7480.0478515625,2879.1220703125,18.215054518077523
112,7051.50146484375,2597.051025390625,18.71487580705434
113,7256.59375,2235.984375,17.926726524019614
114,7176.56591796875,2828.240966796875,18.467589072999544
115,6753.27197265625,2532.029052734375,16.1252808640711
116,7117.80322265625,2677.95556640625,18.67631038406398
117,7071.83935546875,2503.66015625,18.513616333017126
118,6769.64404296875,2373.373291015625,17.80993116099853
119,7668.375,3043.705322265625,18.376916373032145
120,7084.26025390625,2786.8740234375,16.19088325696066
121,7159.31591796875,2773.82373046875,17.478540315991268
122,7368.2158203125,2949.092041015625,16.573851977009326
123,7009.12353515625,2426.961181640625,18.726775475079194
124,7301.5078125,2510.31982421875,17.746816461905837
125,7038.30322265625,2746.206298828125,18.416732881916687
126,7216.2431640625,2424.522216796875,18.817600550944917
127,7281.4189453125,2652.748779296875,17.14618975308258
128,6761.95458984375,2858.257080078125,18.43640973197762
129,7525.85546875,2804.231201171875,17.661360666970722
130,6771.33740234375,2625.450927734375,17.03925224696286
131,7004.0126953125,2735.01953125,17.513370597036555
132,7193.21240234375,2791.782470703125,17.84518028795719
133,6841.49169921875,2561.369384765625,18.78345037100371
134,7158.9140625,2437.117431640625,18.280554987024516
135,7655.77490234375,2681.053466796875,18.598645413992926
136,6584.9619140625,2467.436767578125,18.423118254053406
137,7081.58447265625,2626.363037109375,18.425347764976323
138,7026.50537109375,2573.98388671875,17.465549948974513
139,7377.30029296875,2644.034912109375,18.796699658036232
140,7374.69873046875,2653.264404296875,17.210826762020588
141,6823.4814453125,2715.748291015625,18.448605276062153
142,7451.0986328125,2939.787353515625,17.24667694501113
143,7350.43359375,2698.65673828125,18.207557882997207
144,6981.22021484375,2645.959228515625,18.158481781021692
145,7027.8203125,2311.419677734375,16.449505803990178
146,6910.0908203125,2475.3486328125,17.0893482650863
147,7292.40625,2948.948974609375,16.0320424240781
148,7178.0,2637.96923828125,18.255056075984612
149,7049.59716796875,2418.416748046875,17.367099897004664
150,7180.18115234375,2744.95458984375,18.659661064040847
151,6896.9189453125,2357.448974609375,18.796013453043997
152,7152.31494140625,2474.429443359375,19.131985042011365
153,7335.93212890625,2682.60302734375,17.30827935191337
154,6484.98974609375,2176.552001953125,17.815513686975464
155,7833.91748046875,2765.12060546875,16.826865811948664
156,6868.03369140625,2696.07421875,17.85925216495525
157,7145.91748046875,2646.592529296875,19.187127756071277
158,7307.37841796875,3385.438720703125,18.52038637001533
159,6982.34716796875,2940.890869140625,18.759104650933295
160,7817.71484375,2654.997802734375,15.411389488959685
161,7835.56396484375,2600.39501953125,18.459743949002586
162,7071.27978515625,2509.083740234375,18.683489468996413
163,7058.7861328125,2139.9228515625,17.58387978596147
164,6677.47998046875,2014.0286865234375,18.40398105501663
165,7328.40869140625,2401.97265625,17.214933012030087
166,6997.359375,2680.45263671875,17.407169492915273
167,7296.0712890625,2915.87548828125,18.22275100997649
168,7333.1875,2501.742919921875,18.352449511061423
169,6617.92529296875,2081.41796875,16.913245109957643
170,7147.71826171875,2622.37939453125,18.117697142995894
171,6801.6376953125,2662.631591796875,18.025826675933786
172,7030.69091796875,2263.9033203125,18.99514873791486
173,7036.4033203125,2479.62841796875,16.38408603903372
174,7196.1484375,2076.82958984375,16.032347363070585
175,7486.99365234375,2894.716552734375,17.763513562036678
176,7556.875,2671.851806640625,18.113925823941827
177,7064.5908203125,3132.64794921875,19.165838668006472
178,7047.8916015625,2604.119384765625,17.535537859075703
179,7610.60498046875,2408.2890625,18.76863189204596
180,7347.61279296875,2744.923583984375,18.624417764949612
181,6886.19482421875,2583.9306640625,17.746555107994936
182,7431.23779296875,2567.4228515625,19.099240505020134
183,7494.30810546875,2764.9814453125,17.200456990045495
184,6916.9970703125,2777.909912109375,17.494129341095686
185,7065.58740234375,2933.424560546875,17.969223935971968
186,7291.81103515625,2354.26171875,16.294327748008072
187,7352.9619140625,2366.5869140625,19.110484549077228
188,7453.3828125,2582.0390625,17.943266375921667
189,7445.27490234375,2594.236572265625,18.107954149018042
190,7461.28076171875,2560.47705078125,18.445173599990085
191,6908.6923828125,2067.4697265625,17.774604256032035
192,7369.8095703125,2281.311767578125,15.726938773994334
193,6896.41357421875,3039.5224609375,16.837235252954997
194,7150.2626953125,3105.211181640625,17.423039999906905
195,7159.22265625,2846.013671875,16.696550816996023
196,7549.8251953125,2787.469970703125,17.915072305011563
197,7400.64208984375,2500.02783203125,15.9175177939469
198,6987.53125,2320.401611328125,17.823038458940573
199,7208.13134765625,2500.923583984375,18.202456108061597
200,7344.37841796875,2599.7900390625,16.94906065997202
201,7691.32958984375,3067.0224609375,18.151035638991743
202,7113.9345703125,2810.45654296875,18.520909873070195
203,7515.84326171875,2372.581787109375,18.437354896916077
204,7193.24609375,2528.7890625,18.05681454797741
205,6779.5986328125,2599.245361328125,16.795010825037025
206,6986.17822265625,2740.068603515625,18.907292132964358
207,6748.18310546875,2695.1953125,17.493288400000893
208,6802.54833984375,2656.030517578125,17.967872427077964
209,7093.0439453125,2476.411376953125,18.884942080941983
210,6910.86474609375,2649.828369140625,15.050658151973039
211,7291.4375,3409.28125,17.456822743988596
212,7121.51904296875,3396.54296875,17.536329001071863
213,7278.7939453125,3086.51953125,18.950337322079577
214,7849.40478515625,2823.52587890625,18.41841981501784
215,6950.1015625,2662.3681640625,16.45534405799117
216,7272.79248046875,2767.65673828125,17.11127569701057
217,7529.14208984375,2808.92919921875,17.96142719592899
218,7931.67333984375,3064.231689453125,16.78135776799172
219,9356.3310546875,2736.451904296875,15.6443711851025
220,9357.1474609375,2216.116943359375,17.46143399400171
221,9355.9833984375,2516.6923828125,18.32746160204988
222,9152.921875,2574.43115234375,17.790099627920426
223,9356.92578125,2765.5712890625,18.554655749932863
224,9357.2763671875,2609.970947265625,18.238387851975858
225,9357.4814453125,2906.59375,18.178493260988034
226,9357.4736328125,2505.8388671875,17.80530378210824
227,9357.125,2631.427978515625,17.7425956960069
228,9357.0615234375,2134.252197265625,17.175091690965928
229,9356.7109375,1947.0572509765625,16.81321387598291
230,9357.1767578125,2839.3369140625,18.163930709008127
231,9357.4482421875,2911.04052734375,17.205060090054758
232,9357.873046875,3162.3642578125,17.358483735006303
233,9356.8505859375,2764.675048828125,18.332115179975517
234,9357.4912109375,2551.852294921875,18.616761295008473
235,9356.888671875,2296.57177734375,17.688936888007447
236,9357.1708984375,2307.375732421875,16.50378210900817
237,9357.05859375,2396.8916015625,17.326993693015538
238,9357.4501953125,3405.5732421875,19.297467014053836
239,9357.6171875,3125.29345703125,15.651510072057135
240,9357.5771484375,2895.8486328125,19.25171302189119
241,9357.4189453125,2587.80078125,18.15311470301822
242,9357.244140625,2415.1259765625,16.560751929995604
243,9357.29296875,2537.4638671875,17.561561150010675
244,9356.9287109375,2357.944580078125,15.001661082962528
245,9357.0283203125,2079.056396484375,17.87627489399165
246,9357.4912109375,1538.602294921875,18.831807138049044
247,9357.568359375,2109.8662109375,16.69198639097158
248,9357.2109375,2414.343017578125,17.380145043949597
249,9357.8662109375,2579.330810546875,16.3464082920691
250,9358.025390625,3024.264892578125,17.946385542978533
251,9358.009765625,2840.895263671875,19.052646868047304
252,9358.2451171875,2622.423095703125,16.211008935933933
253,9358.658203125,2659.338134765625,16.690441030077636
254,9357.708984375,3104.017822265625,18.46754276601132
255,9358.2255859375,3269.376708984375,18.42364514095243
256,9358.4111328125,2935.736083984375,17.65644719894044
257,9358.2490234375,2953.32080078125,16.497620146954432
258,9358.3876953125,2555.975830078125,19.149622000055388
259,9358.494140625,2613.6220703125,17.71888580895029
260,9358.5576171875,2610.8486328125,17.517138691036962
261,9358.3603515625,2295.1572265625,18.807311316020787
262,9358.3916015625,2441.9140625,15.911641446989961
263,9358.44140625,2970.1455078125,18.1680270570796
264,9358.5634765625,2634.806884765625,18.731155485031195
265,9358.634765625,2592.552490234375,16.781685021007434
266,9358.650390625,2431.3447265625,18.446197453071363
267,9358.2490234375,2220.805908203125,18.045587480068207
268,9358.484375,2498.197509765625,16.852220581029542
269,9358.7314453125,2236.27880859375,17.071202593040653
270,9358.396484375,2366.7607421875,17.695438192109577
271,9358.4873046875,2021.04296875,17.892689177999273
272,9358.3408203125,2592.3662109375,17.635574924992397
273,9358.42578125,2728.353759765625,17.354442654992454
274,9358.7529296875,2537.3193359375,18.071826620958745
275,9358.6318359375,2447.107421875,17.74868379009422
276,9358.244140625,2128.186279296875,19.014099934953265
277,9358.3974609375,1634.4251708984375,17.240863336017355
278,9358.2177734375,2672.834228515625,18.544557015993632
279,9358.5361328125,2554.499267578125,18.957160543999635
280,9358.46875,2619.799072265625,16.941448342986405
281,9358.59375,2505.64990234375,18.658305673045106
282,9358.6708984375,2464.428955078125,17.320813328959048
283,9358.671875,2825.310546875,17.17285895603709
284,9358.759765625,3086.01611328125,16.746944045997225
285,9358.4052734375,2843.625,18.41773090302013
286,9358.6982421875,2745.921142578125,18.247055168962106
287,9358.2529296875,2310.256591796875,18.75573183898814
288,9358.6748046875,2492.674560546875,18.391300129005685
289,9358.3974609375,2496.5927734375,18.650478948955424
290,9358.533203125,2485.464111328125,17.347599352011457
291,9358.484375,3078.66357421875,17.916975116939284
292,9358.4892578125,2716.941162109375,17.95559864700772
293,9358.65625,2758.48193359375,18.739443431026302
294,9358.69140625,3080.329833984375,18.737200884032063
295,9358.548828125,2733.338623046875,18.42481075192336
296,9358.2021484375,2633.7861328125,17.64074223593343
297,9358.4453125,3875.238037109375,18.81928880396299
298,9358.3408203125,2528.0361328125,17.138505378970876
299,9358.328125,2659.568603515625,16.777127527049743
300,9358.4482421875,2694.5625,18.248116504983045
301,9358.703125,2227.2470703125,18.372759645921178
302,9358.4208984375,2718.203125,18.214518188033253
303,9358.3037109375,2640.291748046875,17.949302828055806
304,9358.3544921875,2449.431884765625,17.045787312905304
305,9358.6591796875,2984.695556640625,15.960125591955148
306,9358.8095703125,2478.215576171875,18.893681966001168
307,9358.6572265625,2260.877685546875,19.017341551021673
308,9358.7685546875,2266.71142578125,17.998610562994145
309,9358.1904296875,2150.463134765625,19.136789761018008
310,9358.751953125,2468.71142578125,18.049548357957974
311,9358.4013671875,2836.30615234375,18.297229239018634
312,9358.5263671875,2758.828125,17.539222570951097
313,9358.7470703125,2990.84033203125,17.001233777962625
314,9358.2490234375,2537.94970703125,17.737905621062964
315,9358.5703125,1869.4644775390625,17.55585467000492
316,9358.6103515625,2204.9306640625,16.74646757298615
317,9358.4248046875,2265.744873046875,18.253281299956143
318,9358.3779296875,1845.97705078125,17.438584859017283
319,9358.5849609375,1829.1182861328125,17.981877673999406
320,9358.396484375,2245.70458984375,17.569247712031938
321,9358.53515625,2904.079833984375,18.529601605958305
