action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.022097 + (0.423593 * ((-0.202424) * X8))),5,0.11248129606246948,0.11283080279827118
0,1,(0.018411 + (1.001096 * (((-0.165641) * X8) + (0.107377 * X7)))),7,0.0965891182422638,0.09524384140968323
0,2,((-0.003522) + (1.003510 * ((((-0.750140) * X2) - (0.163333 * X8)) + (0.105085 * X7)))),9,0.0945153534412384,0.09338600933551788
0,3,(0.015609 + (0.875142 * (tanh(((-0.586873) * X7)) + (((-0.186826) * X8) + (0.564266 * X7))))),10,0.09336679428815842,0.09318815916776657
0,4,((-0.025009) + (1.054020 * (((((-1.317547) * X2) - (0.178558 * X8)) - ((-0.010402) * X11)) + (0.122654 * X7)))),11,0.09274162352085114,0.09227705746889114
0,5,((-0.003865) + (0.998717 * (tanh(((-0.521193) * X7)) + ((((-0.677311) * X2) - (0.165172 * X8)) + (0.517250 * X7))))),12,0.09166620671749115,0.09162773936986923
0,6,((-0.002687) + (1.039990 * tanh((tanh(((-0.521193) * X7)) + ((((-0.677311) * X2) - (0.165172 * X8)) + (0.517250 * X7)))))),13,0.09149717539548874,0.09150739759206772
0,7,(0.022875 + (0.998149 * (tanh(((-0.596897) * X7)) + ((0.500562 * X7) + (((-0.311040) * X5) + (((-0.063133) * X9) + ((-0.169111) * X8))))))),14,0.08837050199508667,0.08977900445461273
0,8,((-0.030332) + (1.045835 * (tanh(((-0.555319) * X7)) + (((-0.027696) * X9) + (((((-1.330228) * X2) - (0.183064 * X8)) - ((-0.017456) * X11)) + (0.579591 * X7)))))),16,0.08760160952806473,0.08829637616872787
0,9,(0.019866 + (0.994512 * (tanh(((-0.620067) * X7)) + ((tanh((0.433369 * X8)) + (0.514290 * X7)) - ((0.293621 * X5) + ((0.059529 * X9) + (0.544385 * X8))))))),17,0.08736773580312729,0.08875267207622528
0,10,(0.004180 + (0.997723 * (tanh(((-0.568155) * X7)) + (((-0.033271) * X6) - ((0.033368 * X9) + ((((2.600227 * X2) - ((-0.194876) * X8)) - (0.030450 * X11)) + ((-0.607066) * X7))))))),18,0.08615809679031372,0.08741150051355362
0,11,((-0.031888) + (1.046861 * (tanh(((-0.586873) * X7)) + (tanh((0.451888 * X8)) - ((((0.027242 * X9) + ((1.279851 * X2) - ((-0.571038) * X8))) - (0.017535 * X11)) + ((-0.594769) * X7)))))),19,0.08615784347057343,0.08696551620960236
0,12,(0.006491 + (0.997056 * (tanh(((-0.587772) * X7)) + (((-0.025878) * X6) - (((0.144841 * X5) + ((0.050758 * X9) + (0.194613 * X8))) - ((0.575806 * X7) - ((2.137001 * X2) - (0.025112 * X11)))))))),20,0.0855758786201477,0.08735724538564682
0,13,(0.003843 + (0.996692 * (tanh(((-0.600154) * X7)) + (tanh((0.465124 * X8)) - ((0.034486 * X6) - (((-0.033104) * X9) + (((((-2.592656) * X2) - (0.591734 * X8)) - ((-0.031005) * X11)) + (0.623359 * X7)))))))),21,0.08464036881923676,0.0861528068780899
0,14,(0.272405 + (0.996579 * (tanh(((-0.599518) * X7)) + (((((-0.163426) * X6) / (sqrt(1 + (9.259013 * X2) ^ 2))) + (((-0.290073) * X5) + (((-0.079053) * X9) + ((-0.177786) * X8)))) - (((1.838931 * X2) - tanh((0.026963 * X11))) + ((-0.550736) * X7)))))),23,0.08320480585098267,0.08547396212816238
0,15,(0.000014 + (0.999357 * (tanh(((-0.556592) * X7)) + (((((-0.195211) * X6) / (sqrt(1 + (10.979381 * X2) ^ 2))) + (((-0.356068) * X5) + (((-0.067390) * X9) + (0.027415 * X10)))) - (((((1.585213 * X2) - ((-0.190258) * X8)) - (0.023719 * X11)) + ((-0.515157) * X7)) + (-0.333789)))))),26,0.08268324285745621,0.08495378494262695
