action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.004495 + ((-4.570697) * (0.796634 * X3))),5,0.16692174971103668,0.0033123986795544624
0,1,(0.032425 + (1.019479 * tanh(((-10.811441) * X3)))),6,0.13503345847129822,0.004483119584619999
0,2,(0.049330 + (1.001593 * tanh((((-23.602970) * X3) - (3.423861 * X2))))),8,0.10771458595991135,0.009137256070971489
0,3,(0.047929 + (0.952970 * tanh((((-28.930809) * X3) - tanh((5.949056 * X2)))))),9,0.10077059268951416,0.009553265757858753
0,4,(0.043526 + (1.050897 * tanh((tanh(((-10.557733) * X2)) - ((16.061563 * X3) - (2.918242 * X2)))))),11,0.09773415327072144,0.005213600117713213
0,5,((-0.011766) + (1.106658 * (((-0.464428) * X6) - tanh(((((-0.062610) * X5) - ((-2.623455) * X8)) - ((-2.770990) * X7)))))),12,0.09448594599962234,0.012538420967757702
0,6,((-0.017178) + (1.139508 * (((-0.457672) * X6) - tanh((((2.431994 * X7) - ((-2.195326) * X8)) - (((-5.426215) * X3) + 0.074556)))))),14,0.08781344443559647,0.010645309463143349
0,7,((-0.002100) + (1.011521 * (((0.062473 * X4) - ((tanh((10.118849 * X3)) - ((3.766497 * X3) - tanh(((2.767882 * X7) - ((-2.486517) * X8))))) - (0.030351 * X2))) - (0.518297 * X6)))),19,0.08200900256633759,0.00980754941701889
0,8,((-0.003023) + (0.970720 * (((0.064626 * X4) - ((tanh((((26.805372 * X3) - tanh((49.116169 * X3))) + (16.575748 * X3))) - ((4.220088 * X3) - tanh(((2.592746 * X7) - ((-2.171795) * X8))))) - (0.166254 * X2))) - (0.497097 * X6)))),24,0.07656093686819077,0.007359291426837444
0,9,(0.053344 + (1.068905 * ((tanh((14.644220 * X3)) - ((tanh(((((-15.412018) * X3) - tanh((97.137177 * X3))) + (82.260803 * X3))) - ((0.337352 * X3) - tanh(((2.781888 * X7) - ((-2.682745) * X8))))) - (0.157191 * X2))) - (0.449674 * X6)))),25,0.07588811218738556,0.01586110331118107
