action_index,generation,best_loss,median_loss,candidate_count
0,0,0.10911884903907776,0.14789843559265137,5
0,1,0.10549085587263107,0.12389940395951271,8
0,2,0.10549085587263107,0.11830097436904907,8
0,3,0.09881653636693954,0.11500918120145798,5
0,4,0.09448594599962234,0.10961034148931503,7
0,5,0.09448594599962234,0.10642493143677711,6
0,6,0.08781344443559647,0.10623599216341972,8
0,7,0.07588811218738556,0.09773415327072144,9
0,8,0.07588811218738556,0.09611004963517189,10
0,9,0.07588811218738556,0.09611004963517189,10
