action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.068415 + ((-0.724872) * (0.506791 * X8))),5,0.11089108884334564,0.007346037775278091
0,1,(0.084970 + (0.989175 * tanh(((-9.129513) * X3)))),6,0.09638366848230362,0.010560437105596066
0,2,(0.079137 + (0.967174 * tanh((((-1.540601) * X8) - (0.624397 * X7))))),8,0.09184862673282623,0.016314195469021797
0,3,(0.084078 + (0.910495 * tanh((((-4.080342) * X8) + tanh((5.862057 * X8)))))),9,0.09103918820619583,0.025179870426654816
0,4,(0.084807 + (1.033292 * (tanh((((-1.512623) * X8) - (0.696116 * X7))) + ((-0.344187) * X1)))),10,0.0828474834561348,1.564532856437971e+23
0,5,(0.084035 + (1.245570 * ((tanh((((-1.540601) * X8) - (0.624397 * X7))) + (0.897363 * X3)) - (0.260999 * X1)))),12,0.08141203969717026,1.3072606744847668e+23
0,6,(0.083035 + (0.922714 * (tanh(((((-4.014725) * X8) - (1.402793 * X2)) + tanh((6.498444 * X8)))) - (0.562999 * X1)))),13,0.08090952038764954,3.338089300797253e+23
0,7,(0.083692 + (0.980943 * (tanh((((-0.971498) * X8) + ((-12.150578) * X2))) - (tanh(((0.247448 * X8) - (7.332478 * X2))) + (0.479526 * X1))))),15,0.07804612070322037,2.7369100915790436e+23
0,8,(0.083463 + (1.240494 * tanh((tanh((((-0.971498) * X8) + ((-12.150578) * X2))) - (tanh(((0.247448 * X8) - (7.332478 * X2))) + (0.479526 * X1)))))),16,0.07470184564590454,0.023652758449316025
0,9,(0.080567 + (1.244609 * ((3.491153 * X2) - (tanh((tanh((((2.025924 * X8) - ((-0.123939) * X1)) - ((-0.800460) * X7))) - ((-6.437345) * X2))) + (0.363819 * X1))))),17,0.07354049384593964,2.5362149203766366e+23
0,10,(0.003735 + (1.187923 * ((((((-3.085899) * X8) - (0.106140 * X7)) - tanh(((((7.473857 * X8) - tanh((17.524033 * X8))) + tanh(((-0.324801) * X4))) / (sqrt(1 + (((43.222290 * X2) - (0.698558 * X8)) - (((-1.585259) * X1) - 5.034070)) ^ 2))))) - ((-3.186380) * X8)) + ((-0.380462) * X1)))),28,0.07010535150766373,2.526665307582775e+23
